ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
94.209.186.255,800000090300d4ad710d0000,8,32534024,9,00d4ad710d0000
89.20.94.128,800000090300f0f755dd9ac6,5,92596836,9,00f0f755dd9ac6
134.146.14.193,80000009033488184b83ac,0,0,9,3488184b83ac
151.236.149.63,80000009030040017aa25c89,3,11842124,9,0040017aa25c89
92.48.195.168,80001f888071b5a75fa5bd625300000000,40,64467496,8072,No Mac indication (0x03)
90.145.28.58,80000009030000270df6469c,3,111827470,9,0000270df6469c
89.146.51.90,80000009ee000008e3fffc4c,25,59631448,9,No Mac indication (0x03)
94.101.104.135,800000090300502fa8524800,4,23917483,9,00502fa8524800
92.67.190.157,80000009030000fd22128f7c,6,102555634,9,0000fd22128f7c
92.70.10.192,80000009030000f28b3ddeaa,3,103258950,9,0000f28b3ddeaa
92.48.242.18,80000009034c0082d32f00,0,0,9,4c0082d32f00
91.189.211.200,80000009030058ac78269080,11,99155094,9,0058ac78269080
94.142.211.244,80000009030058ac78267a80,12,68509517,9,0058ac78267a80
94.209.170.255,8000000903006c410e153000,10,33137641,9,006c410e153000
139.28.202.201,800000090300c014fe137280,23,27734221,9,00c014fe137280
145.128.243.150,80000009ee005c5ac76e63cf,7,41564700,9,No Mac indication (0x03)
93.184.99.114,800000090300e4c722947481,4,16075166,9,00e4c722947481
87.236.0.223,800000090300c46413dc5c70,9,13609398,9,00c46413dc5c70
94.210.171.0,800000090300002790fee000,8,26661564,9,00002790fee000
145.128.210.247,80000009030040b5c12ecd00,44,2051845,9,0040b5c12ecd00
92.65.139.12,8000304404464754363045544b3138303939563154,1739210749,9141496,12356,No Mac indication (0x03)
91.103.23.9,000000090300cced4dbbf610,3,6555612,9,not_set
93.117.193.122,800000090300000000000000,2,207962253,9,00000000000000
87.237.29.32,8000000903004c710d3d0e62,2,5361275,9,004c710d3d0e62
92.68.83.55,8000000903006887c6d13a00,6,93141845,9,006887c6d13a00
145.102.240.211,8000000903005006ab638100,33,1311890,9,005006ab638100
88.208.13.62,8000000903f80bcbc95310,0,0,9,f80bcbc95310
145.131.221.193,8000000903002c4f52e66880,32,13411984,9,002c4f52e66880
89.20.78.97,80000009030054a27463b764,7,95478363,9,0054a27463b764
149.143.15.249,80001f8880f573ea182b00000000000000,1,3252211,8072,No Mac indication (0x03)
91.205.215.150,80003a8c04,0,0,invalid,invalid
90.145.159.3,80000009030044643ca16a80,13,22703787,9,0044643ca16a80
94.231.255.215,8000000903000021d8bde810,8,161414244,9,000021d8bde810
91.196.169.65,800007c703002438a2b900,74,25942859,1991,002438a2b900
130.161.220.65,80001f88035254009a53b5,1,9682912,8072,5254009a53b5
94.231.249.0,80000009030000070e0f2f44,3,11425699,9,0000070e0f2f44
92.68.86.145,800000090300a44c11623d35,9,22369197,9,00a44c11623d35
94.214.76.255,800000090300285261293c00,9,30118022,9,00285261293c00
87.195.79.113,80000009ee0028940ffeac40,2,45644898,9,No Mac indication (0x03)
93.117.214.192,8000000903005c64f1f2a580,6,7965172,9,005c64f1f2a580
94.210.143.1,8000000903000029c2018000,8,32706750,9,000029c2018000
87.215.111.64,8000000903008c941f352200,18,121631,9,008c941f352200
141.255.178.88,80000009030010e376a2a900,9,3642653,9,0010e376a2a900
92.71.192.143,800000090300a00f37ff0a00,23,13976594,9,00a00f37ff0a00
92.66.8.31,800000090300c08c606984a0,1,7796233,9,00c08c606984a0
92.64.122.19,00000009020000024b7d8d6f,14,58048244,9,not_set
93.95.5.195,800000090300286f7f436080,31,19634077,9,00286f7f436080
145.128.241.190,80000009ee005c5ac76e63cf,7,41564708,9,No Mac indication (0x03)
89.20.82.24,80001f8880d5af8e2d0f751e66,13,7663497,8072,No Mac indication (0x03)
92.67.254.87,800000090300d47798182580,22,12248267,9,00d47798182580
89.255.31.178,80000009030084b261687926,2,4866829,9,0084b261687926
109.37.160.77,8000552403000a59063d46,0,4070807,21796,000a59063d46
87.210.8.1,502660000000010030001003,4,16294445,1344692224,not_set
145.131.86.138,80000009030078da6e86a44c,2,6586513,9,0078da6e86a44c
94.212.133.0,800000090300f8a73af0f400,11,18613150,9,00f8a73af0f400
87.210.143.255,502660000000010030000045,6,48773801,1344692224,not_set
89.20.92.29,80001f88805ce15e0c5cbb5561,21,7755728,8072,No Mac indication (0x03)
145.131.214.156,8000000903000042683a9ed4,2,43638160,9,000042683a9ed4
92.65.209.205,800000090300b4de3187d9b4,6,9684557,9,00b4de3187d9b4
88.208.11.46,80001f8880f3dee52323fc4d6600000000,12,30143144,8072,No Mac indication (0x03)
143.177.140.1,502660000000010030000002,6,48773242,1344692224,not_set
92.66.126.116,00000009020000024b7d8d6f,7,9076235,9,not_set
144.178.224.248,80000009030000fd224818a1,3,126937165,9,0000fd224818a1
93.117.226.31,800007db0380b5752f058c,28,69127800,2011,80b5752f058c
92.64.109.215,00000009020000024b7d8d6f,6,32822302,9,not_set
89.37.40.106,80001f8880450a2b0fff314f6700000000,1,15108828,8072,No Mac indication (0x03)
89.184.186.17,8000000903002cf89b9a6000,30,60244875,9,002cf89b9a6000
147.12.14.0,00000009030010b3d6dc3c70,12,91811389,9,not_set
92.70.229.96,80000009030000351aed3b0e,3,104664537,9,0000351aed3b0e
144.95.78.0,8000000903004c776d669c40,16,20732323,9,004c776d669c40
144.178.249.52,80000009030040b5c12c9380,26,8387822,9,0040b5c12c9380
89.20.92.80,800000090300acf2c5336840,5,6049872,9,00acf2c5336840
88.208.11.206,80000009032c4f52fc16bc,0,0,9,2c4f52fc16bc
91.213.53.15,8000000903004c5d3c8e2c00,16,23320083,9,004c5d3c8e2c00
93.117.206.103,800007db03c4b8b49f8e7c,8,205475410,2011,c4b8b49f8e7c
145.102.240.191,8000000903005006ab638100,33,1311900,9,005006ab638100
94.103.153.141,8000000903000005740fb2bc,8,191951792,9,000005740fb2bc
145.131.207.171,8000000903002c5741b5ac00,10,5929436,9,002c5741b5ac00
92.70.23.234,8000304404464754373046544b3232303031323238,1746024832,2326413,12356,No Mac indication (0x03)
86.83.193.105,800000090300b0aa77372b14,4,73180856,9,00b0aa77372b14
92.66.59.236,80001f88031056ca1b2e3c,1,602234,8072,1056ca1b2e3c
93.117.252.177,8000000903004ce175f9ac80,28,19448080,9,004ce175f9ac80
93.184.99.220,8000000903005c710daa8280,14,93746191,9,005c710daa8280
93.117.208.208,8000000903003891b7b38600,12,5886222,9,003891b7b38600
89.200.97.199,80001f880438303030303030323031383038303831333134353230,1,11934677,8072,No Mac indication (0x03)
151.236.146.7,800000090300502fa8c36eff,6,2075731,9,00502fa8c36eff
139.28.201.23,80000009030028affdde6800,42,14332833,9,0028affdde6800
137.174.145.122,80000009030028b591de3540,2,11616283,9,0028b591de3540
89.188.29.31,80001f88806d4fee1a46e9e45200000000,22,17573311,8072,No Mac indication (0x03)
109.109.109.68,800000090300b0c53ce4b580,22,14525347,9,00b0c53ce4b580
151.248.55.151,8000000903006cb2aed2266f,3,16552,9,006cb2aed2266f
109.109.96.137,800000090300b0c53ce4d080,18,31941150,9,00b0c53ce4d080
92.109.77.0,80000009030000ebd5ec4400,18,14388337,9,0000ebd5ec4400
93.117.245.69,800033870370fc8c590370,0,0,13191,70fc8c590370
91.230.51.129,800000090300cc46d6f40e7f,6,27208067,9,00cc46d6f40e7f
91.238.155.1,8000000903780cf0264540,0,0,9,780cf0264540
93.117.198.81,800033870370fc8c161cc8,0,0,13191,70fc8c161cc8
92.67.130.63,800000090300505c888dc000,12,19105741,9,00505c888dc000
87.237.30.128,8000000903006c8d7708af97,22,14497156,9,006c8d7708af97
92.70.2.129,80000009030020cfae98d980,7,9788650,9,0020cfae98d980
144.178.228.119,80000009030000f663060e81,4,1811098,9,0000f663060e81
93.117.218.177,80000009030044b6be875b00,56,20156729,9,0044b6be875b00
93.117.235.109,800007db03cc208cbc0ff4,15,56867595,2011,cc208cbc0ff4
134.145.75.0,80000009030070ea1aaf2f00,4,153526045,9,0070ea1aaf2f00
87.236.3.57,800000090300148473e7e980,920,16241022,9,00148473e7e980
94.103.154.253,8000000903000005740fb2bc,8,191951798,9,000005740fb2bc
94.46.217.3,80000a4c01b9ab3009,7,2967379,2636,No Mac indication (0x03)
94.209.211.255,80000009030028526128e400,12,5893548,9,0028526128e400
92.65.187.175,800000090300643aea11d6d0,22,8317984,9,00643aea11d6d0
89.20.94.57,80000009030080e01ded9a84,5,76901945,9,0080e01ded9a84
94.215.123.255,800000090300d4ad710d0000,8,32534047,9,00d4ad710d0000
92.67.9.9,8000000903002c4f5270ec9c,1,22835250,9,002c4f5270ec9c
91.231.184.36,80000009030034ed1bb42f00,65,11837339,9,0034ed1bb42f00
93.117.226.77,800007db0380b5752f058c,28,69127810,2011,80b5752f058c
145.222.62.235,8000000903003a9c402cc5,0,0,9,003a9c402cc5
147.28.206.3,3d5dd71d504eddda0fbf7d12fb6b3a24966215ce256d41c0f9bf461249e11371,38,31412999,1029560093,not_set
147.28.206.11,232f9b9331866d5859e8a573936f155882b773839706a3ebbbb9d7f40da1ffad,2,19310084,590322579,not_set
88.208.1.190,80000009032c4f52fc16bc,0,0,9,2c4f52fc16bc
109.109.106.225,800000090300a84fb1b2df80,14,33323018,9,00a84fb1b2df80
145.145.30.6,80000009030000b670360f00,30,28530310,9,0000b670360f00
93.184.102.116,800000090300f80f6f458100,10,405963,9,00f80f6f458100
145.128.242.184,80000009ee000008e3fffc2c,1,39226090,9,No Mac indication (0x03)
145.128.165.148,80000009030000a38e6f3920,2,13038273,9,0000a38e6f3920
93.117.238.159,800007db0304b0e70ffa3c,11,91427432,2011,04b0e70ffa3c
92.64.239.92,80001f888015fa1f72bd6e1e4d,147,23700,8072,No Mac indication (0x03)
109.109.108.88,800000090300e8eb34c9fd00,13,36349001,9,00e8eb34c9fd00
109.109.108.93,800000090300e8eb34c9fd00,13,36349001,9,00e8eb34c9fd00
92.70.102.223,800000090300f80f6fceb980,15,27435076,9,00f80f6fceb980
92.66.6.225,80000009030058ac78326cf6,9,387778,9,0058ac78326cf6
92.65.60.14,8000000903007079b3d8af50,1,30081407,9,007079b3d8af50
145.131.223.185,80000009030000f28bb4ff46,10,21700926,9,0000f28bb4ff46
93.184.105.83,8000000903008c9461fb5e80,8,20211080,9,008c9461fb5e80
93.184.99.208,800000090300f80f6f458100,10,405965,9,00f80f6f458100
91.230.51.131,800000090300cc46d6f40e7f,6,27208075,9,00cc46d6f40e7f
89.200.77.157,80000009030024d79c38fb00,18,16775926,9,0024d79c38fb00
109.109.102.177,8000000903007c210e058c80,20,36337204,9,007c210e058c80
92.67.77.81,800000090300b8a377b09380,10,73686536,9,00b8a377b09380
92.64.104.83,8000000903002cf89b4ba344,4,11256716,9,002cf89b4ba344
154.14.205.65,800000090300008764955778,2,92590827,9,00008764955778
87.215.93.238,800000090300f8c650cd2f80,9,24098310,9,00f8c650cd2f80
93.117.237.250,80001f88801f9eab0a96436d3800000000,1,7265998,8072,No Mac indication (0x03)
145.102.246.112,8000000903005006ab638100,33,1311914,9,005006ab638100
93.92.30.168,8000000903003c13ccee2880,10,133796009,9,003c13ccee2880
145.222.230.107,8000000903003a9c0ae1b8,0,0,9,003a9c0ae1b8
92.64.102.137,800000090300502fa8c674f0,9,27056825,9,00502fa8c674f0
89.20.93.1,800000090300f07f0693ffa3,3,3985170,9,00f07f0693ffa3
145.131.212.187,8000000903002cf89b4b9fc4,11,10220537,9,002cf89b4b9fc4
89.20.94.34,80001f88802296817f9a566162,12,8898674,8072,No Mac indication (0x03)
95.129.125.23,8000000903000023acdb2881,4,289747605,9,000023acdb2881
92.65.139.151,00000009020000024b7d8d6f,5,5793962,9,not_set
94.127.96.224,800000090300002255ec60d8,18,159683689,9,00002255ec60d8
94.142.213.201,800000090300e4a41cbe9d80,9,8336326,9,00e4a41cbe9d80
144.178.249.134,8000000903006cb2aed2130d,3,22482029,9,006cb2aed2130d
109.109.104.176,800000090300b0c53ce4ac80,10,30732169,9,00b0c53ce4ac80
151.236.144.64,80000009030000b7715f79e5,3,31551922,9,0000b7715f79e5
93.117.204.113,8000000903003891b7a36c00,10,47014248,9,003891b7a36c00
92.64.156.5,8000000903000006f645475c,2,34863755,9,000006f645475c
91.103.21.10,800000090300c471fec9fd80,16,270658062,9,00c471fec9fd80
92.70.9.174,80001f8880d918f362320cb266,12,8212036,8072,No Mac indication (0x03)
89.98.52.255,80000009030000a289271400,8,29078131,9,0000a289271400
93.117.220.143,800007db03488eeffa0c14,23,25667011,2011,488eeffa0c14
92.110.32.0,8000000903000029c2017000,8,30807559,9,000029c2017000
89.146.51.86,80000009ee000008e3fffc4c,25,59631480,9,No Mac indication (0x03)
145.128.241.207,80000009ee00bcf1f2611830,2,256349594,9,No Mac indication (0x03)
87.213.94.26,8000222503c0eae4e766b0,15,2229439,8741,c0eae4e766b0
93.154.122.248,80000009030000f663846158,2,102741945,9,0000f663846158
91.232.115.131,800000090300b0aa7727b000,21,89161221,9,00b0aa7727b000
109.109.102.56,8000000903007c210e058c80,20,36337211,9,007c210e058c80
93.92.28.89,800000090300588b1c9bf380,10,7266034,9,00588b1c9bf380
87.212.15.255,502660000000010030000021,7,49380641,1344692224,not_set
92.70.218.107,8000000903006cab055a29d4,3,7184176,9,006cab055a29d4
94.212.129.253,80000b2f05705a9e2945e233,1,2447872,2863,No Mac indication (0x03)
93.117.214.249,800033870370fc8c16113c,0,0,13191,70fc8c16113c
92.109.227.0,80000009030000ebd5ed3c00,8,28303486,9,0000ebd5ed3c00
94.142.214.63,80000009030058ac78268c80,16,4562056,9,0058ac78268c80
92.70.82.152,00000009020000024b7d8d6f,4,55136457,9,not_set
87.236.2.217,800000090300bc5a566ca900,8,18429984,9,00bc5a566ca900
93.186.191.130,80000634b20400001014d3d196,0,43710517,1588,No Mac indication (0x03)
94.103.154.129,8000000903000005740fb2bc,8,191951813,9,000005740fb2bc
145.145.20.34,8000000903004014824c8e80,10,5712190,9,004014824c8e80
145.102.241.71,80001f88806aa50679797fb865,1,41762391,8072,No Mac indication (0x03)
92.65.211.118,80001f88031056ca1b29d4,1,602258,8072,1056ca1b29d4
93.117.236.89,800033870370fc8c1612c6,0,0,13191,70fc8c1612c6
93.117.228.87,800007db03dcef807f741e,11,6758278,2011,dcef807f741e
95.98.46.0,502660000000010030000039,11,49984029,1344692224,not_set
94.210.39.0,8000000903006c410e153000,10,33137678,9,006c410e153000
94.127.97.244,80000009030000229078abf0,10,140899528,9,0000229078abf0
93.117.224.229,8000000903004ce175fa0f80,36,29474074,9,004ce175fa0f80
145.131.184.121,80003a8c04,0,0,invalid,invalid
89.149.223.180,80003a8c04,0,0,invalid,invalid
92.68.21.111,80000009030064f69d12fcc4,3,41994981,9,0064f69d12fcc4
94.209.62.255,800000090300d4ad710df000,12,29513084,9,00d4ad710df000
87.195.104.253,8000000903000014f2f99e04,18,50779323,9,000014f2f99e04
145.131.125.231,800000090300885a92f21628,4,5466668,9,00885a92f21628
87.213.241.136,800000090300e05fb9266480,6,14839097,9,00e05fb9266480
93.117.248.189,800000090300d47798740500,16,11151739,9,00d47798740500
94.215.8.140,8000124c050c84dcad64e533,27,217368,4684,No Mac indication (0x03)
154.14.15.32,800000090300ecf40c3f93c8,1,64455662,9,00ecf40c3f93c8
92.66.0.128,800000090300286f7f33ccc0,2,41059816,9,00286f7f33ccc0
89.207.29.68,800000090300a03d6fcb4200,5,265452258,9,00a03d6fcb4200
87.208.104.1,502660000000010030000064,7,48949621,1344692224,not_set
95.97.161.26,80001f88808f94a24f2500000000000000,1,28984827,8072,No Mac indication (0x03)
91.148.192.2,f5717f444ca88d8dd700,30,80896241,1970372420,No Mac indication (0x03)
94.103.159.253,8000000903000005740fb2bc,8,191951819,9,000005740fb2bc
93.184.103.5,800000090300f80bcbe2bb80,27,7682690,9,00f80bcbe2bb80
89.20.89.141,800000090300ecbd1d981566,3,142223464,9,00ecbd1d981566
91.215.6.192,800000090300286f7f43b600,6,50404435,9,00286f7f43b600
109.109.116.87,80000009030024169dbabb00,20,43426663,9,0024169dbabb00
89.207.24.247,800000090300004268a7c400,11,89063459,9,00004268a7c400
109.235.32.64,0000000903008478ac67eafe,41,135695509,9,not_set
89.255.17.1,80000a4c010aff0102,33,75594816,2636,No Mac indication (0x03)
93.95.1.0,8000000903a0b43983cff0,0,0,9,a0b43983cff0
89.207.25.125,800000090300881dfcd31800,3,173981892,9,00881dfcd31800
92.70.103.64,800000090300f86bd93cfd00,10,3368303,9,00f86bd93cfd00
109.109.107.131,800000090300a84fb1b2df80,14,33323039,9,00a84fb1b2df80
92.65.225.185,8000000903005c838fdfef48,3,3655115,9,005c838fdfef48
92.70.88.88,800000090300d4e8809cd382,1,10808470,9,00d4e8809cd382
89.149.217.89,80001f88804bf2b654680e0c6600000000,9,58221,8072,No Mac indication (0x03)
93.117.230.241,800033870370fc8c099de4,0,0,13191,70fc8c099de4
109.109.104.79,800000090300b0c53ce4ac80,10,30732183,9,00b0c53ce4ac80
93.117.223.169,800033870370fc8c161bfe,0,0,13191,70fc8c161bfe
144.178.224.30,800000090300508789ef9d5f,2,61966905,9,00508789ef9d5f
87.213.161.150,800000090300d48cb5c9fe00,8,13997151,9,00d48cb5c9fe00
92.68.171.111,8000000903006c8d77bfc280,12,3466359,9,006c8d77bfc280
92.64.194.8,80001f88031056ca1718b0,1,602259,8072,1056ca1718b0
92.64.55.208,80000009030034ed1bc8c100,37,145515,9,0034ed1bc8c100
145.131.238.61,80000009030070df2f3d3f82,2,10215197,9,0070df2f3d3f82
145.128.245.106,80000009ee000008e3fffc2c,1,39226112,9,No Mac indication (0x03)
95.168.161.169,80001f8880f5907d2f2de2876400000000,11,58241,8072,No Mac indication (0x03)
92.66.53.39,80000009030000f28b9e8c74,2,8648840,9,0000f28b9e8c74
145.128.237.181,800000090300bc26c7d9a628,21,17378257,9,00bc26c7d9a628
94.210.35.138,80000b2f05cc03fa453f5d33,1,615920,2863,No Mac indication (0x03)
93.92.25.69,0000000903005c3e06c2abe6,9,24585769,9,not_set
87.215.57.54,800000090300c89c1dfe7960,3,160898858,9,00c89c1dfe7960
145.131.15.38,80001f8880db75480ec566345c00000000,13,73111361,8072,No Mac indication (0x03)
93.117.211.17,800033870370fc8c1618fa,0,0,13191,70fc8c1618fa
144.178.248.118,8000000903000027e3397161,2,3557849,9,000027e3397161
94.168.92.195,80003a8c04,0,0,invalid,invalid
94.211.168.1,8000000903000027900c8c00,45,32526628,9,000027900c8c00
94.213.234.51,8000124c05906ebbe860ec33,47,20972,4684,No Mac indication (0x03)
131.211.0.42,800063a280d89403e2a07b00000087,1,214209481,25506,No Mac indication (0x03)
89.146.51.158,80000009ee000008e3fffc2c,1,39226116,9,No Mac indication (0x03)
91.213.78.29,80000a4c015bd54e2c,1,2247558,2636,No Mac indication (0x03)
154.14.116.229,800000090300008764677afc,1,16079873,9,00008764677afc
89.149.232.27,80000a4c015995e81b,5,31185362,2636,No Mac indication (0x03)
145.131.181.240,800000090300e86549090e8a,5,6637964,9,00e86549090e8a
94.214.225.112,8000124c053c77e6462cf333,481,1379335,4684,No Mac indication (0x03)
154.14.87.6,800000090300008764923204,2,45444652,9,00008764923204
93.184.96.224,8000000903007c310eff2480,10,13967462,9,007c310eff2480
94.210.77.255,80000009030000a289271800,8,30809106,9,0000a289271800
93.117.219.121,800033870370fc8c161076,0,0,13191,70fc8c161076
95.98.183.255,502660000000010030000078,6,57249640,1344692224,not_set
109.109.103.4,800000090300482e72fe6980,16,11822057,9,00482e72fe6980
109.109.96.205,80000009030028affd10b000,16,11123958,9,0028affd10b000
92.68.106.73,8000113d0378d294469573,0,6034988,4413,78d294469573
109.109.102.17,8000000903007c210e058c80,20,36337233,9,007c210e058c80
92.67.246.220,80001f88804be5bd13c7111965,18,9699081,8072,No Mac indication (0x03)
134.19.179.129,80000a4c030c599c5c6200,1,149436717,2636,0c599c5c6200
92.110.29.255,8000000903000029c2017000,8,30807582,9,000029c2017000
92.64.6.195,80000009030084b802a4bd46,2,21692015,9,0084b802a4bd46
86.109.13.62,28cdeafc56f7a779b44bc98d936207af5c8bf0f669db8d8af41be03136871d22,27,19308072,684583676,not_set
109.109.104.144,800000090300b0c53ce4ac80,10,30732195,9,00b0c53ce4ac80
92.65.57.192,800000090300700f6a7953c6,3,59885918,9,00700f6a7953c6
151.248.55.143,800000090300a093516d1435,2,2790014,9,00a093516d1435
145.128.235.83,80000009030000a38e109ea4,2,30330744,9,0000a38e109ea4
93.117.204.37,80000009030044b6be851c80,26,53573261,9,0044b6be851c80
145.131.168.16,00000009020000024b7d8d6f,9,962480,9,not_set
86.109.13.54,5be3b41a20677543d90f9f9f83e1f5b89c08a16fa99b43ce3b068c3cdbd86d66,4,19306375,1541649434,not_set
92.65.138.255,800000090300a03d6ed94400,12,11827266,9,00a03d6ed94400
92.64.8.196,800000090300a0e0afbaab56,8,17296699,9,00a0e0afbaab56
145.128.210.152,80003a8c04,0,0,invalid,invalid
93.117.227.217,80000009030034b883749980,32,10500949,9,0034b883749980
89.20.92.9,800000090300a89d21d1524a,7,6239503,9,00a89d21d1524a
145.102.241.17,8000000903005006ab638100,33,1311945,9,005006ab638100
145.128.204.79,800000090300000000000000,3,80174280,9,00000000000000
109.109.101.216,800000090300b0c53ce4ad80,34,31932935,9,00b0c53ce4ad80
149.143.25.83,8000304404464754343046544b3232303945535955,1739209757,9142497,12356,No Mac indication (0x03)
