IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
109.201.142.169,232.0,No Mac indication (0x03),136842699,1.0,Compaq,06_02_16_37_07,01_30_21_20_45_28
88.218.155.249,1588.0,No Mac indication (0x03),44229270,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_18_42_37
137.174.152.165,6527.0,not_set,73716033,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,01_31_23_11_56_34
95.99.212.0,1344692224.0,not_set,49554666,9.0,unknown,06_02_16_37_07,11_07_23_03_26_01
137.174.152.141,6527.0,not_set,70706032,7.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_07_23_08_03_15
87.210.234.255,1344692224.0,not_set,57768383,6.0,unknown,06_02_16_37_07,08_04_23_01_50_44
109.72.93.131,1991.0,000cdbf9cf00,158273553,634.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,05_27_20_19_44_34
103.42.240.253,674.0,d89ef3c80900,12977782,1.0,Dell Inc.,06_02_16_37_07,01_03_25_11_40_45
87.212.49.1,1344692224.0,not_set,49292085,6.0,unknown,06_02_16_37_07,11_10_23_04_22_22
86.109.13.72,1397895906.0,not_set,19825271,25.0,unknown,06_02_16_37_07,10_16_24_05_35_56
147.75.86.89,1805465501.0,not_set,19826809,31.0,unknown,06_02_16_37_07,10_16_24_05_10_18
137.174.173.1,6527.0,not_set,37894331,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_21_24_02_24_56
147.123.194.161,6527.0,not_set,73643869,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_01_23_07_59_18
137.174.173.41,6527.0,not_set,69320974,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_23_23_08_47_33
93.186.183.137,1588.0,No Mac indication (0x03),122969008,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_10_33_39
94.102.56.129,1970372420.0,No Mac indication (0x03),21009871,4.0,unknown,06_02_16_37_07,10_02_24_12_32_36
87.212.163.255,1344692224.0,not_set,60130315,3.0,unknown,06_02_16_37_07,07_07_23_17_45_12
147.75.86.18,1977012121.0,not_set,19826842,21.0,unknown,06_02_16_37_07,10_16_24_05_09_45
93.186.185.161,1588.0,No Mac indication (0x03),70136621,6.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_22_13_26
86.109.13.100,2048287530.0,not_set,25886393,2.0,unknown,06_02_16_37_07,08_07_24_01_57_14
137.174.186.169,6527.0,not_set,15462281,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,12_05_24_17_32_26
87.208.115.255,1344692224.0,not_set,49292126,6.0,unknown,06_02_16_37_07,11_10_23_04_21_41
88.218.152.129,1588.0,No Mac indication (0x03),10820177,5.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_28_25_11_00_50
145.103.20.30,6527.0,not_set,39127740,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_19_48_07
95.99.195.255,1344692224.0,not_set,57767501,7.0,unknown,06_02_16_37_07,08_04_23_02_05_26
87.212.65.255,1344692224.0,not_set,50159998,7.0,unknown,06_02_16_37_07,10_31_23_03_17_09
136.144.30.27,1970372352.0,No Mac indication (0x03),83001069,6.0,unknown,06_02_16_37_07,10_16_22_00_45_58
87.209.15.0,1344692224.0,not_set,50158602,6.0,unknown,06_02_16_37_07,10_31_23_03_40_25
89.20.65.42,2021.0,No Mac indication (0x03),2135418282,20.0,"U.C. Davis, ECE Dept. Tom",06_02_16_37_07,10_02_57_04_52_25
46.231.16.129,1588.0,No Mac indication (0x03),69628859,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_23_23_11_48_02
46.21.168.241,1991.0,00243898af00,21574213,66,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,09_29_24_16_18_48
5.172.44.2,1588.0,No Mac indication (0x03),123290727,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_43_34
46.23.83.35,1970372468.0,No Mac indication (0x03),104781005,6,unknown,06_06_09_09_01,02_09_22_15_18_56
31.20.203.255,1344692224.0,not_set,50309701,7,unknown,06_06_09_09_01,11_02_23_02_14_00
46.231.17.33,1588.0,No Mac indication (0x03),69628863,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_23_23_11_47_58
5.178.115.19,25506.0,3ce5a6d9f6c6,165021423,3,H3C,06_06_09_09_01,03_14_20_09_51_58
31.20.20.1,1344692224.0,not_set,51003397,2,unknown,06_06_09_09_01,10_25_23_01_32_24
31.22.83.236,52642.0,649d99d1fd8b,87064547,44,FS.COM INC,06_06_09_09_01,09_02_22_16_33_14
31.187.152.255,1344692224.0,not_set,49704027,7,unknown,06_06_09_09_01,11_09_23_02_28_34
31.25.96.145,1991.0,000cdbf9cf00,158595333,634,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,05_27_20_18_53_28
31.20.189.1,1344692224.0,not_set,50394937,8,unknown,06_06_09_09_01,11_01_23_02_33_24
5.10.118.18,1970372352.0,No Mac indication (0x03),85470583,12,unknown,06_06_09_09_01,09_21_22_03_19_18
37.46.139.253,25506.0,78485961fe11,95860583,56,H3C,06_06_09_09_01,05_23_22_21_12_38
46.23.86.3,1970372468.0,No Mac indication (0x03),104781021,6,unknown,06_06_09_09_01,02_09_22_15_18_40
31.184.104.0,1344692224.0,not_set,50824655,3,unknown,06_06_09_09_01,10_27_23_03_11_26
5.172.44.100,1588.0,No Mac indication (0x03),70458347,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_23_14
37.46.122.2,1970372352.0,No Mac indication (0x03),99359221,1,unknown,06_06_09_09_01,04_13_22_09_22_00
46.19.222.131,1588.0,No Mac indication (0x03),11141897,5,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_28_25_10_10_44
31.184.124.0,1344692224.0,not_set,60451971,3,unknown,06_06_09_09_01,07_07_23_16_56_10
37.220.168.2,1588.0,No Mac indication (0x03),11143467,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_28_25_09_44_34
31.20.232.1,1344692224.0,not_set,50917003,10,unknown,06_06_09_09_01,10_26_23_01_32_18
46.23.83.163,1970372468.0,No Mac indication (0x03),104781031,6,unknown,06_06_09_09_01,02_09_22_15_18_30
31.201.218.0,1344692224.0,not_set,55602849,7,unknown,06_06_09_09_01,09_01_23_19_54_52
45.144.225.103,1970372352.0,No Mac indication (0x03),9192537,3,unknown,06_06_09_09_01,02_19_25_23_40_04
5.200.13.97,1991.0,748ef8f0a080,11495911,12,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,01_24_25_07_50_30
31.3.12.81,1991.0,748ef8621780,30309377,139,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,06_20_24_13_52_44
31.20.46.1,1344692224.0,not_set,50917017,10,unknown,06_06_09_09_01,10_26_23_01_32_04
5.132.60.1,1344692224.0,not_set,63615271,3,unknown,06_06_09_09_01,06_01_23_02_14_30
31.20.238.255,1344692224.0,not_set,58089235,7,unknown,06_06_09_09_01,08_04_23_01_15_06
31.187.240.1,1344692224.0,not_set,51002857,2,unknown,06_06_09_09_01,10_25_23_01_41_24
5.104.136.243,25506.0,No Mac indication (0x03),82223165,1,H3C,06_06_09_09_01,10_28_22_17_22_56
31.20.243.1,1344692224.0,not_set,50917025,10,unknown,06_06_09_09_01,10_26_23_01_31_56
31.20.11.1,1344692224.0,not_set,63615277,3,unknown,06_06_09_09_01,06_01_23_02_14_24
37.152.12.136,2021.0,No Mac indication (0x03),1749192937,431,"U.C. Davis, ECE Dept. Tom",06_06_09_09_01,01_01_70_02_13_24
46.23.83.195,1970372468.0,No Mac indication (0x03),104781051,6,unknown,06_06_09_09_01,02_09_22_15_18_10
5.200.7.129,1991.0,cc4e24e4d72a,37908561,9,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,03_24_24_14_59_40
46.231.22.189,1588.0,No Mac indication (0x03),69829431,0,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_21_23_04_05_10
31.20.154.255,1344692224.0,not_set,49616955,6,unknown,06_06_09_09_01,11_10_23_02_39_46
31.21.218.1,1344692224.0,not_set,50825553,7,unknown,06_06_09_09_01,10_27_23_02_56_28
31.20.208.0,1344692224.0,not_set,49704077,7,unknown,06_06_09_09_01,11_09_23_02_27_44
5.178.112.37,25506.0,3ce5a6d9f6c6,390088197,12,H3C,06_06_09_09_01,01_25_13_11_19_04
31.184.89.0,1344692224.0,not_set,50393939,8,unknown,06_06_09_09_01,11_01_23_02_50_02
46.231.16.9,1588.0,No Mac indication (0x03),69628917,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_23_23_11_47_04
46.144.240.126,11.0,not_set,10189955,22,Hewlett-Packard,06_06_09_09_01,02_08_25_10_36_26
31.20.91.1,1344692224.0,not_set,50480049,7,unknown,06_06_09_09_01,10_31_23_02_54_52
46.21.170.193,1991.0,748ef85b3600,10629105,790,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,02_03_25_08_37_16
31.200.208.66,1588.0,No Mac indication (0x03),70458399,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_22_22
31.160.181.137,4413.0,ecebb83be024,67396395,99,Broadcom Limited,06_06_09_09_01,04_18_23_07_55_46
31.184.95.255,1344692224.0,not_set,49704091,7,unknown,06_06_09_09_01,11_09_23_02_27_30
31.207.13.252,12356.0,No Mac indication (0x03),10438365,1738754692,"Fortinet, Inc.",06_06_09_09_01,02_05_25_13_36_16
31.20.178.0,1344692224.0,not_set,50308027,6,unknown,06_06_09_09_01,11_02_23_02_41_54
45.133.196.2,1588.0,No Mac indication (0x03),11143519,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_28_25_09_43_42
46.23.83.131,1970372468.0,No Mac indication (0x03),104781081,6,unknown,06_06_09_09_01,02_09_22_15_17_40
31.20.205.255,1344692224.0,not_set,49791211,6,unknown,06_06_09_09_01,11_08_23_02_15_30
37.46.139.129,25506.0,78485961fe11,95860649,56,H3C,06_06_09_09_01,05_23_22_21_11_32
37.46.123.100,1970372352.0,No Mac indication (0x03),88367679,1,unknown,06_06_09_09_01,08_18_22_14_34_22
31.201.45.0,1344692224.0,not_set,50221251,7,unknown,06_06_09_09_01,11_03_23_02_48_10
31.20.204.1,1344692224.0,not_set,49875777,6,unknown,06_06_09_09_01,11_07_23_02_46_04
31.201.12.1,1344692224.0,not_set,51000689,3,unknown,06_06_09_09_01,10_25_23_02_17_32
31.3.153.252,11.0,not_set,25705759,20,Hewlett-Packard,06_06_09_09_01,08_12_24_20_39_42
45.13.164.161,1588.0,No Mac indication (0x03),44547507,0,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_07_24_18_50_34
46.231.19.65,1588.0,No Mac indication (0x03),69829467,0,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_21_23_04_04_34
45.76.40.225,1991.0,cc4e2437b440,41079021,51,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,02_16_24_22_18_40
5.79.86.212,99.0,not_set,61866707,9,SNMP Research,06_06_09_09_01,06_21_23_07_57_14
31.200.210.211,1588.0,No Mac indication (0x03),44547511,0,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_07_24_18_50_30
31.20.198.255,1344692224.0,not_set,60452047,3,unknown,06_06_09_09_01,07_07_23_16_54_54
31.187.157.0,1344692224.0,not_set,50480923,5,unknown,06_06_09_09_01,10_31_23_02_40_18
46.23.84.130,1970372468.0,No Mac indication (0x03),102704361,10,unknown,06_06_09_09_01,03_05_22_16_09_40
45.83.205.239,1970372420.0,No Mac indication (0x03),49031361,1,unknown,06_06_09_09_01,11_16_23_21_19_40
31.200.210.130,1588.0,No Mac indication (0x03),44551149,0,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_07_24_17_49_52
46.19.223.35,1588.0,No Mac indication (0x03),123290779,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_42_42
45.137.199.36,1970372420.0,No Mac indication (0x03),8908109,5,unknown,06_06_09_09_01,02_23_25_06_40_32
31.187.150.0,1344692224.0,not_set,50827335,6,unknown,06_06_09_09_01,10_27_23_02_26_46
31.200.212.68,1588.0,No Mac indication (0x03),70456901,3,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_47_20
46.23.84.2,1970372468.0,No Mac indication (0x03),102704369,10,unknown,06_06_09_09_01,03_05_22_16_09_32
46.231.22.65,1588.0,No Mac indication (0x03),18254291,1,"Brocade Communications Systems, Inc.",06_06_09_09_01,11_07_24_02_30_50
46.23.92.20,30155.0,No Mac indication (0x03),1749193103,0,OpenBSD Project,06_06_09_09_01,01_01_70_02_10_38
5.172.45.209,1588.0,No Mac indication (0x03),70458447,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_21_34
5.10.119.227,1970372352.0,No Mac indication (0x03),85472781,10,unknown,06_06_09_09_01,09_21_22_02_42_40
31.200.208.82,1588.0,No Mac indication (0x03),70458451,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_21_30
45.156.84.131,232.0,No Mac indication (0x03),11713531,34,Compaq,06_06_09_09_01,01_21_25_19_23_30
37.220.170.3,1588.0,No Mac indication (0x03),11141999,5,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_28_25_10_09_02
46.23.87.2,1970372468.0,No Mac indication (0x03),102704389,10,unknown,06_06_09_09_01,03_05_22_16_09_12
31.20.155.0,1344692224.0,not_set,50481313,11,unknown,06_06_09_09_01,10_31_23_02_33_48
31.187.188.1,1344692224.0,not_set,49247941,1,unknown,06_06_09_09_01,11_14_23_09_10_00
46.23.85.125,1970372468.0,No Mac indication (0x03),102704393,10,unknown,06_06_09_09_01,03_05_22_16_09_08
31.200.208.81,1588.0,No Mac indication (0x03),70458465,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_21_16
31.201.5.1,1344692224.0,not_set,49616639,8,unknown,06_06_09_09_01,11_10_23_02_45_02
31.3.12.85,1991.0,002438435e40,30309393,237,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,06_20_24_13_52_28
31.20.28.1,1344692224.0,not_set,63615373,3,unknown,06_06_09_09_01,06_01_23_02_12_48
46.19.218.2,1588.0,No Mac indication (0x03),123290869,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_41_12
31.20.113.0,1344692224.0,not_set,34486599,4,unknown,06_06_09_09_01,05_03_24_05_32_22
31.223.169.220,1991.0,002438635b00,8961221,122,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,02_22_25_15_55_20
31.200.208.3,1588.0,No Mac indication (0x03),70458477,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_21_04
31.184.94.1,1344692224.0,not_set,49704169,7,unknown,06_06_09_09_01,11_09_23_02_26_12
31.3.14.113,1991.0,002438435e40,30309401,237,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,06_20_24_13_52_20
31.201.42.1,1344692224.0,not_set,66034797,3,unknown,06_06_09_09_01,05_04_23_02_09_04
31.20.219.1,1344692224.0,not_set,51004443,2,unknown,06_06_09_09_01,10_25_23_01_14_58
31.3.14.65,1991.0,002438435e40,30309413,237,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,06_20_24_13_52_08
31.21.196.1,1344692224.0,not_set,61040137,2,unknown,06_06_09_09_01,06_30_23_21_33_24
31.200.210.83,1588.0,No Mac indication (0x03),123290835,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_41_46
45.13.164.163,1588.0,No Mac indication (0x03),44547591,0,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_07_24_18_49_10
37.220.169.162,1588.0,No Mac indication (0x03),11143615,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_28_25_09_42_06
5.157.82.1,25506.0,No Mac indication (0x03),205779207,5,H3C,06_06_09_09_01,11_28_18_16_15_34
5.132.40.0,1344692224.0,not_set,50825153,6,unknown,06_06_09_09_01,10_27_23_03_03_08
31.200.211.66,1588.0,No Mac indication (0x03),70458515,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_20_26
5.255.77.60,232.0,No Mac indication (0x03),140910693,10,Compaq,06_06_09_09_01,12_18_20_11_17_28
5.104.136.233,25506.0,443192fb4c17,55072155,5,H3C,06_06_09_09_01,09_07_23_23_19_46
46.19.220.3,1588.0,No Mac indication (0x03),123290919,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_40_22
46.23.83.130,1970372468.0,No Mac indication (0x03),102704455,10,unknown,06_06_09_09_01,03_05_22_16_08_06
46.231.19.213,1588.0,No Mac indication (0x03),114340715,1,"Brocade Communications Systems, Inc.",06_06_09_09_01,10_21_21_23_50_26
5.255.90.78,232.0,No Mac indication (0x03),62527521,26,Compaq,06_06_09_09_01,06_13_23_16_23_40
31.200.210.35,1588.0,No Mac indication (0x03),123290927,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_40_14
31.21.187.255,1344692224.0,not_set,55603019,7,unknown,06_06_09_09_01,09_01_23_19_52_02
45.83.205.65,1970372420.0,No Mac indication (0x03),49031463,1,unknown,06_06_09_09_01,11_16_23_21_17_58
31.20.220.1,1344692224.0,not_set,51003599,2,unknown,06_06_09_09_01,10_25_23_01_29_02
45.150.106.194,12356.0,No Mac indication (0x03),11921125,1737271729,"Fortinet, Inc.",06_06_09_09_01,01_19_25_09_43_36
5.10.119.139,1970372352.0,No Mac indication (0x03),85472875,10,unknown,06_06_09_09_01,09_21_22_02_41_06
31.200.210.226,1588.0,No Mac indication (0x03),123290943,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_39_58
31.201.84.0,1344692224.0,not_set,58089479,7,unknown,06_06_09_09_01,08_04_23_01_11_02
31.184.94.0,1344692224.0,not_set,49704251,7,unknown,06_06_09_09_01,11_09_23_02_24_50
31.20.206.1,1344692224.0,not_set,55603049,7,unknown,06_06_09_09_01,09_01_23_19_51_32
31.200.215.115,1588.0,No Mac indication (0x03),70457025,3,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_45_16
5.104.141.105,25506.0,443192fb4c17,55072199,5,H3C,06_06_09_09_01,09_07_23_23_19_02
37.143.86.197,1970372352.0,No Mac indication (0x03),36923755,5,unknown,06_06_09_09_01,04_05_24_00_33_06
31.200.209.115,1588.0,No Mac indication (0x03),123290909,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_40_32
5.132.63.1,1344692224.0,not_set,49875925,6,unknown,06_06_09_09_01,11_07_23_02_43_36
5.172.46.2,1588.0,No Mac indication (0x03),123290969,2,"Brocade Communications Systems, Inc.",06_06_09_09_01,07_10_21_09_39_32
31.25.100.129,1991.0,000cdbf9cf00,158595569,634,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,05_27_20_18_49_32
37.72.99.156,232.0,No Mac indication (0x03),32299879,4,Compaq,06_06_09_09_01,05_28_24_12_57_42
5.39.223.242,1970372504.0,No Mac indication (0x03),110331021,3,unknown,06_06_09_09_01,12_07_21_09_38_40
31.21.168.0,1344692224.0,not_set,50824887,3,unknown,06_06_09_09_01,10_27_23_03_07_34
31.187.224.1,1344692224.0,not_set,49248057,1,unknown,06_06_09_09_01,11_14_23_09_08_04
31.21.215.255,1344692224.0,not_set,58089499,7,unknown,06_06_09_09_01,08_04_23_01_10_42
31.200.208.67,1588.0,No Mac indication (0x03),70457045,3,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_44_56
5.39.188.162,4413.0,70106fe4ec80,1749196373,7,Broadcom Limited,06_06_09_09_01,01_01_70_01_16_08
31.20.205.0,1344692224.0,not_set,49791391,6,unknown,06_06_09_09_01,11_08_23_02_12_30
31.25.100.195,1991.0,000cdbf9cf00,158595589,634,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,05_27_20_18_49_12
31.184.108.0,1344692224.0,not_set,34486727,4,unknown,06_06_09_09_01,05_03_24_05_30_14
45.150.106.178,12356.0,No Mac indication (0x03),8752901,1740440355,"Fortinet, Inc.",06_06_09_09_01,02_25_25_01_47_20
5.200.21.1,25506.0,784859393cf0,101156545,7,H3C,06_06_09_09_01,03_23_22_14_06_36
31.200.208.142,1588.0,No Mac indication (0x03),70458603,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_18_58
5.10.119.138,1970372352.0,No Mac indication (0x03),85470849,12,unknown,06_06_09_09_01,09_21_22_03_14_52
31.201.120.1,1344692224.0,not_set,58090431,6,unknown,06_06_09_09_01,08_04_23_00_55_10
46.19.223.65,1588.0,No Mac indication (0x03),70458621,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_18_40
46.231.16.13,1588.0,No Mac indication (0x03),69629159,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_23_23_11_43_02
31.214.157.2,1970372544.0,No Mac indication (0x03),8947135,7,unknown,06_06_09_09_01,02_22_25_19_50_06
45.88.201.1,1970372420.0,No Mac indication (0x03),96759695,1,unknown,06_06_09_09_01,05_13_22_11_27_26
46.23.80.2,1970372468.0,No Mac indication (0x03),102704561,10,unknown,06_06_09_09_01,03_05_22_16_06_20
31.187.184.1,1344692224.0,not_set,51695833,9,unknown,06_06_09_09_01,10_17_23_01_11_48
31.20.157.1,1344692224.0,not_set,61040279,2,unknown,06_06_09_09_01,06_30_23_21_31_02
37.0.81.124,3224.0,No Mac indication (0x03),9920825,1,"NetScreen Technologies, Inc.",06_06_09_09_01,02_11_25_13_21_56
31.184.124.255,1344692224.0,not_set,60452257,3,unknown,06_06_09_09_01,07_07_23_16_51_24
5.132.50.255,1344692224.0,not_set,50824953,3,unknown,06_06_09_09_01,10_27_23_03_06_28
5.104.141.121,25506.0,443192fb4c17,55072281,5,H3C,06_06_09_09_01,09_07_23_23_17_40
31.201.128.1,1344692224.0,not_set,66205681,4,unknown,06_06_09_09_01,05_02_23_02_41_00
31.3.14.97,1991.0,002438435e40,30309571,237,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,06_20_24_13_49_30
31.20.182.1,1344692224.0,not_set,50916099,2,unknown,06_06_09_09_01,10_26_23_01_47_22
31.20.188.255,1344692224.0,not_set,50827545,6,unknown,06_06_09_09_01,10_27_23_02_23_16
5.132.34.1,1344692224.0,not_set,61040297,2,unknown,06_06_09_09_01,06_30_23_21_30_44
5.104.141.21,25506.0,443192fb4c17,55072291,5,H3C,06_06_09_09_01,09_07_23_23_17_30
31.21.192.1,1344692224.0,not_set,66034981,3,unknown,06_06_09_09_01,05_04_23_02_06_00
37.220.170.162,1588.0,No Mac indication (0x03),11143781,4,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_28_25_09_39_20
31.25.100.193,1991.0,000cdbf9cf00,158595663,634,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_06_09_09_01,05_27_20_18_47_58
31.184.84.0,1344692224.0,not_set,49614685,8,unknown,06_06_09_09_01,11_10_23_03_17_36
46.231.22.153,1588.0,No Mac indication (0x03),114340865,1,"Brocade Communications Systems, Inc.",06_06_09_09_01,10_21_21_23_47_56
31.20.183.1,1344692224.0,not_set,50395279,8,unknown,06_06_09_09_01,11_01_23_02_27_42
45.141.27.6,2021.0,No Mac indication (0x03),16164819,1,"U.C. Davis, ECE Dept. Tom",06_06_09_09_01,12_01_24_06_55_22
31.200.209.194,1588.0,No Mac indication (0x03),70458683,6,"Brocade Communications Systems, Inc.",06_06_09_09_01,03_13_23_21_17_38
31.149.215.34,8741.0,2cb8ed8eecac,13380083,30,"SonicWALL, Inc.",06_06_09_09_01,01_02_25_12_27_38
37.220.171.1,1588.0,No Mac indication (0x03),11142233,5,"Brocade Communications Systems, Inc.",06_06_09_09_01,01_28_25_10_05_08
5.10.119.2,1970372352.0,No Mac indication (0x03),85470931,12,unknown,06_06_09_09_01,09_21_22_03_13_30
37.139.137.193,52642.0,649d99d1ecb3,35916819,26,FS.COM INC,06_06_09_09_01,04_16_24_16_15_22
