IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
83.83.218.185,4684.0,No Mac indication (0x03),4121351,299,Ambit Microsystems Corporation,06_02_13_16_26,04_15_2025_20_27_15
84.107.232.87,4684.0,No Mac indication (0x03),3808843,324,Ambit Microsystems Corporation,06_02_13_16_26,04_19_2025_11_15_43
82.75.255.19,2863.0,No Mac indication (0x03),2161101,1,Thomson Inc.,06_02_13_16_26,05_08_2025_12_58_05
85.209.111.233,1588.0,No Mac indication (0x03),44212459,0,"Brocade Communications Systems, Inc.",06_02_13_16_26,01_07_2024_20_02_07
85.92.139.3,1991.0,000cdbf9cf00,158260359,634,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_13_16_26,05_27_2020_20_03_47
82.217.54.143,4684.0,No Mac indication (0x03),4128205,70,Ambit Microsystems Corporation,06_02_13_16_26,04_15_2025_18_33_01
77.60.59.137,8741.0,c0eae487b4ea,1384881,7,"SonicWALL, Inc.",06_02_13_16_26,05_17_2025_12_35_05
84.106.100.162,2863.0,No Mac indication (0x03),3612989,1,Thomson Inc.,06_02_13_16_26,04_21_2025_17_39_57
79.99.129.3,1991.0,0012f29c3300,129426383,618,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_13_16_26,04_26_2021_13_30_03
82.101.207.199,4684.0,No Mac indication (0x03),70719,227,Ambit Microsystems Corporation,06_02_13_16_26,06_01_2025_17_37_47
83.84.3.26,4684.0,No Mac indication (0x03),1931177,45,Ambit Microsystems Corporation,06_02_13_16_26,05_11_2025_04_50_09
80.112.3.201,4684.0,No Mac indication (0x03),3306433,175,Ambit Microsystems Corporation,06_02_13_16_26,04_25_2025_06_49_13
85.144.40.1,1344692224.0,not_set,66477189,8,unknown,06_02_13_16_26,04_25_2023_03_23_17
80.249.213.197,0.0,not_set,2536137,2,Reserved,06_02_13_16_26,05_04_2025_04_47_29
81.171.67.2,1970372420.0,No Mac indication (0x03),81488415,23,unknown,06_02_13_16_26,11_02_2022_09_36_11
84.27.97.136,4684.0,No Mac indication (0x03),580999,133,Ambit Microsystems Corporation,06_02_13_16_26,05_26_2025_19_53_07
83.84.128.107,2863.0,No Mac indication (0x03),2240775,1,Thomson Inc.,06_02_13_16_26,05_07_2025_14_50_11
83.87.63.138,2863.0,No Mac indication (0x03),1979751,1,Thomson Inc.,06_02_13_16_26,05_10_2025_15_20_35
31.201.223.255,1344692224.0,not_set,50060485,7,unknown,06_02_13_16_26,11_01_2023_03_35_01
83.84.226.58,4684.0,No Mac indication (0x03),1683417,82,Ambit Microsystems Corporation,06_02_13_16_26,05_14_2025_01_39_29
31.201.84.1,1344692224.0,not_set,57754341,7,unknown,06_02_13_16_26,08_04_2023_02_24_05
84.28.187.144,2863.0,No Mac indication (0x03),1036337,1,Thomson Inc.,06_02_13_16_26,05_21_2025_13_24_09
85.147.205.175,2863.0,No Mac indication (0x03),232313,1,Thomson Inc.,06_02_13_16_26,05_30_2025_20_44_33
81.172.247.37,12356.0,No Mac indication (0x03),5683001,1743174763,"Fortinet, Inc.",06_02_13_16_26,03_28_2025_18_39_45
31.21.169.0,1344692224.0,not_set,57754365,7,unknown,06_02_13_16_26,08_04_2023_02_23_41
62.133.122.7,12356.0,No Mac indication (0x03),508683,26,"Fortinet, Inc.",06_02_13_16_26,05_27_2025_15_58_23
80.114.103.2,4684.0,No Mac indication (0x03),3287633,147,Ambit Microsystems Corporation,06_02_13_16_26,04_25_2025_12_02_33
84.26.0.195,4684.0,No Mac indication (0x03),71253,47,Ambit Microsystems Corporation,06_02_13_16_26,06_01_2025_17_28_53
84.24.77.140,2863.0,No Mac indication (0x03),588353,1,Thomson Inc.,06_02_13_16_26,05_26_2025_17_50_33
85.146.223.42,12356.0,No Mac indication (0x03),2894045,1745964077,"Fortinet, Inc.",06_02_13_16_26,04_30_2025_01_22_21
67.22.44.225,1970372352.0,No Mac indication (0x03),88303439,4,unknown,06_02_13_16_26,08_15_2022_12_32_27
84.35.39.200,8741.0,18c2411baaf1,1119751,14,"SonicWALL, Inc.",06_02_13_16_26,05_20_2025_14_13_55
84.27.137.133,4684.0,No Mac indication (0x03),1648469,120,Ambit Microsystems Corporation,06_02_13_16_26,05_14_2025_11_21_57
80.231.152.12,942682160.0,not_set,9415523,1336,unknown,06_02_13_16_26,02_13_2025_13_51_03
82.73.137.147,2863.0,No Mac indication (0x03),3455319,1,Thomson Inc.,06_02_13_16_26,04_23_2025_13_27_47
84.25.178.74,2863.0,No Mac indication (0x03),130733,1,Thomson Inc.,06_02_13_16_26,06_01_2025_00_57_33
84.106.197.66,4684.0,No Mac indication (0x03),84945,1297,Ambit Microsystems Corporation,06_02_13_16_26,06_01_2025_13_40_41
84.107.2.180,4684.0,No Mac indication (0x03),3287427,525,Ambit Microsystems Corporation,06_02_13_16_26,04_25_2025_12_05_59
85.146.132.1,1344692224.0,not_set,50489729,11,unknown,06_02_13_16_26,10_27_2023_04_20_57
84.29.97.237,4684.0,No Mac indication (0x03),1668327,231,Ambit Microsystems Corporation,06_02_13_16_26,05_14_2025_05_50_59
80.114.93.133,4684.0,No Mac indication (0x03),59595,1980,Ambit Microsystems Corporation,06_02_13_16_26,06_01_2025_20_43_11
82.75.105.121,2863.0,No Mac indication (0x03),3624715,1,Thomson Inc.,06_02_13_16_26,04_21_2025_14_24_31
83.85.92.161,2863.0,No Mac indication (0x03),3400929,1,Thomson Inc.,06_02_13_16_26,04_24_2025_04_34_17
31.200.208.83,1588.0,No Mac indication (0x03),70121979,3,"Brocade Communications Systems, Inc.",06_02_13_16_26,03_13_2023_22_56_47
85.144.150.255,1344692224.0,not_set,49282105,6,unknown,06_02_13_16_26,11_10_2023_03_48_01
84.104.54.135,2863.0,No Mac indication (0x03),3512549,1,Thomson Inc.,06_02_13_16_26,04_22_2025_21_33_57
83.82.67.55,2863.0,No Mac indication (0x03),18755,1,Thomson Inc.,06_02_13_16_26,06_02_2025_08_03_51
85.145.134.255,1344692224.0,not_set,50146391,11,unknown,06_02_13_16_26,10_31_2023_03_43_15
81.29.193.141,674.0,f8b1563adf7e,92373107,11,Dell Inc.,06_02_13_16_26,06_29_2022_10_04_39
84.24.176.21,4684.0,No Mac indication (0x03),3182595,295,Ambit Microsystems Corporation,06_02_13_16_26,04_26_2025_17_13_11
83.82.5.166,4684.0,No Mac indication (0x03),141489,131,Ambit Microsystems Corporation,06_02_13_16_26,05_31_2025_21_58_17
85.145.64.1,1344692224.0,not_set,60705195,2,unknown,06_02_13_16_26,06_30_2023_22_43_11
83.86.26.118,4684.0,No Mac indication (0x03),2822153,4,Ambit Microsystems Corporation,06_02_13_16_26,04_30_2025_21_20_33
62.166.216.1,1344692224.0,not_set,50669513,2,unknown,06_02_13_16_26,10_25_2023_02_24_33
84.31.156.40,4684.0,No Mac indication (0x03),24203,281,Ambit Microsystems Corporation,06_02_13_16_26,06_02_2025_06_33_03
85.223.108.1,1344692224.0,not_set,49973367,6,unknown,06_02_13_16_26,11_02_2023_03_46_59
84.27.134.24,2863.0,No Mac indication (0x03),940995,1,Thomson Inc.,06_02_13_16_26,05_22_2025_15_53_11
85.145.72.255,1344692224.0,not_set,49368615,6,unknown,06_02_13_16_26,11_09_2023_03_46_11
37.152.15.7,12356.0,No Mac indication (0x03),9341,1748848769,"Fortinet, Inc.",06_02_13_16_26,06_02_2025_10_40_45
84.24.8.182,4684.0,No Mac indication (0x03),596461,171,Ambit Microsystems Corporation,06_02_13_16_26,05_26_2025_15_35_25
84.107.132.183,4684.0,No Mac indication (0x03),4135661,236,Ambit Microsystems Corporation,06_02_13_16_26,04_15_2025_16_28_45
84.28.85.230,2863.0,No Mac indication (0x03),3171705,1,Thomson Inc.,06_02_13_16_26,04_26_2025_20_14_41
84.24.243.180,2863.0,No Mac indication (0x03),2246647,1,Thomson Inc.,06_02_13_16_26,05_07_2025_13_12_19
46.44.173.105,25506.0,No Mac indication (0x03),69817843,1,H3C,06_02_13_16_26,03_17_2023_11_25_43
83.87.66.152,4684.0,No Mac indication (0x03),3681791,94,Ambit Microsystems Corporation,06_02_13_16_26,04_20_2025_22_33_15
84.106.14.37,2863.0,No Mac indication (0x03),3371737,1,Thomson Inc.,06_02_13_16_26,04_24_2025_12_40_49
84.107.56.225,2863.0,No Mac indication (0x03),1619037,1,Thomson Inc.,06_02_13_16_26,05_14_2025_19_32_29
84.53.70.91,8741.0,0017c5131d74,21667135,12,"SonicWALL, Inc.",06_02_13_16_26,09_24_2024_18_37_31
84.25.209.241,4684.0,No Mac indication (0x03),2419231,146,Ambit Microsystems Corporation,06_02_13_16_26,05_05_2025_13_15_55
85.209.111.162,1588.0,No Mac indication (0x03),10808727,4,"Brocade Communications Systems, Inc.",06_02_13_16_26,01_28_2025_10_50_59
45.80.100.80,4526.0,No Mac indication (0x03),87369,225,Netgear,06_02_13_16_26,06_01_2025_13_00_17
83.83.29.40,4684.0,No Mac indication (0x03),640467,170091,Ambit Microsystems Corporation,06_02_13_16_26,05_26_2025_03_21_59
31.200.211.19,1588.0,No Mac indication (0x03),122955961,2,"Brocade Communications Systems, Inc.",06_02_13_16_26,07_10_2021_10_50_25
83.87.201.101,4684.0,No Mac indication (0x03),2704333,232,Ambit Microsystems Corporation,06_02_13_16_26,05_02_2025_06_04_13
85.145.250.0,1344692224.0,not_set,50060223,8,unknown,06_02_13_16_26,11_01_2023_03_39_23
85.209.109.10,1588.0,No Mac indication (0x03),44216339,0,"Brocade Communications Systems, Inc.",06_02_13_16_26,01_07_2024_18_57_27
45.138.19.121,1970372420.0,No Mac indication (0x03),1438433,40,unknown,06_02_13_16_26,05_16_2025_21_42_33
85.147.63.84,2863.0,No Mac indication (0x03),2269769,1,Thomson Inc.,06_02_13_16_26,05_07_2025_06_46_57
80.67.33.208,1166.0,No Mac indication (0x03),502957,247,General Instrument,06_02_13_16_26,05_27_2025_17_33_49
37.156.228.21,25506.0,No Mac indication (0x03),4520515,3,H3C,06_02_13_16_26,04_11_2025_05_34_31
82.197.208.1,2352.0,No Mac indication (0x03),92312253,25,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_13_16_26,06_30_2022_02_58_53
80.112.47.202,4684.0,No Mac indication (0x03),1665585,77,Ambit Microsystems Corporation,06_02_13_16_26,05_14_2025_06_36_41
80.115.126.128,2863.0,No Mac indication (0x03),4100881,1,Thomson Inc.,06_02_13_16_26,04_16_2025_02_08_25
85.146.107.1,1344692224.0,not_set,67083091,5,unknown,06_02_13_16_26,04_18_2023_03_04_55
82.75.78.61,2863.0,No Mac indication (0x03),211049,1,Thomson Inc.,06_02_13_16_26,05_31_2025_02_38_57
85.209.110.1,1588.0,No Mac indication (0x03),44212755,0,"Brocade Communications Systems, Inc.",06_02_13_16_26,01_07_2024_19_57_11
83.82.63.153,2863.0,No Mac indication (0x03),206057,1,Thomson Inc.,06_02_13_16_26,05_31_2025_04_02_09
31.20.163.1,1344692224.0,not_set,50582325,10,unknown,06_02_13_16_26,10_26_2023_02_37_41
31.223.166.129,12356.0,No Mac indication (0x03),9102977,1739755295,"Fortinet, Inc.",06_02_13_16_26,02_17_2025_04_40_09
83.82.135.195,2863.0,No Mac indication (0x03),1815011,1,Thomson Inc.,06_02_13_16_26,05_12_2025_13_06_15
80.112.28.7,4684.0,No Mac indication (0x03),1291773,62,Ambit Microsystems Corporation,06_02_13_16_26,05_18_2025_14_26_53
83.84.142.239,2863.0,No Mac indication (0x03),1896225,1,Thomson Inc.,06_02_13_16_26,05_11_2025_14_32_41
85.146.164.1,1344692224.0,not_set,50665979,3,unknown,06_02_13_16_26,10_25_2023_03_23_27
84.24.82.249,4684.0,No Mac indication (0x03),1136283,60,Ambit Microsystems Corporation,06_02_13_16_26,05_20_2025_09_38_23
84.106.30.134,4684.0,No Mac indication (0x03),3442059,130,Ambit Microsystems Corporation,06_02_13_16_26,04_23_2025_17_08_47
31.20.154.1,1344692224.0,not_set,49282283,6,unknown,06_02_13_16_26,11_10_2023_03_45_03
31.20.183.255,1344692224.0,not_set,50060307,8,unknown,06_02_13_16_26,11_01_2023_03_37_59
82.72.77.247,2863.0,No Mac indication (0x03),1592235,1,Thomson Inc.,06_02_13_16_26,05_15_2025_02_59_11
84.29.96.166,4684.0,No Mac indication (0x03),318443,156,Ambit Microsystems Corporation,06_02_13_16_26,05_29_2025_20_49_03
31.20.95.255,1344692224.0,not_set,50490891,7,unknown,06_02_13_16_26,10_27_2023_04_01_35
83.83.46.172,2863.0,No Mac indication (0x03),2702501,1,Thomson Inc.,06_02_13_16_26,05_02_2025_06_34_45
82.174.242.1,1344692224.0,not_set,50582373,2,unknown,06_02_13_16_26,10_26_2023_02_36_53
46.145.251.62,2238.0,No Mac indication (0x03),845231,1,The FreeBSD Project,06_02_13_16_26,05_23_2025_18_29_15
82.73.186.203,4684.0,No Mac indication (0x03),3369935,116,Ambit Microsystems Corporation,06_02_13_16_26,04_24_2025_13_10_51
84.106.41.155,4684.0,No Mac indication (0x03),2305665,317,Ambit Microsystems Corporation,06_02_13_16_26,05_06_2025_20_48_41
85.147.143.35,2863.0,No Mac indication (0x03),1538175,1,Thomson Inc.,06_02_13_16_26,05_15_2025_18_00_11
31.187.200.1,1344692224.0,not_set,55268251,7,unknown,06_02_13_16_26,09_01_2023_20_58_55
85.209.110.227,1588.0,No Mac indication (0x03),10807311,5,"Brocade Communications Systems, Inc.",06_02_13_16_26,01_28_2025_11_14_35
85.12.51.9,1970372420.0,No Mac indication (0x03),81999679,16,unknown,06_02_13_16_26,10_27_2022_11_35_07
84.24.180.215,4684.0,No Mac indication (0x03),1717901,153,Ambit Microsystems Corporation,06_02_13_16_26,05_13_2025_16_04_45
85.147.100.226,4684.0,No Mac indication (0x03),3991287,202,Ambit Microsystems Corporation,06_02_13_16_26,04_17_2025_08_34_59
83.85.39.129,2863.0,No Mac indication (0x03),559923,1,Thomson Inc.,06_02_13_16_26,05_27_2025_01_44_23
84.106.190.71,2863.0,No Mac indication (0x03),3880599,1,Thomson Inc.,06_02_13_16_26,04_18_2025_15_19_47
84.24.81.157,4684.0,No Mac indication (0x03),1054015,108,Ambit Microsystems Corporation,06_02_13_16_26,05_21_2025_08_29_31
82.75.135.99,2863.0,No Mac indication (0x03),4023689,1,Thomson Inc.,06_02_13_16_26,04_16_2025_23_34_57
77.60.193.51,3097.0,No Mac indication (0x03),4456741,1,WatchGuard Technologies Inc.,06_02_13_16_26,04_11_2025_23_17_25
84.25.215.185,2863.0,No Mac indication (0x03),1509111,1,Thomson Inc.,06_02_13_16_26,05_16_2025_02_04_35
84.28.33.148,2863.0,No Mac indication (0x03),237661,1,Thomson Inc.,06_02_13_16_26,05_30_2025_19_15_25
84.25.114.52,4684.0,No Mac indication (0x03),2332679,85,Ambit Microsystems Corporation,06_02_13_16_26,05_06_2025_13_18_27
84.107.232.143,4684.0,No Mac indication (0x03),519425,141,Ambit Microsystems Corporation,06_02_13_16_26,05_27_2025_12_59_21
85.146.111.0,1344692224.0,not_set,50491011,7,unknown,06_02_13_16_26,10_27_2023_03_59_35
83.87.151.178,4684.0,No Mac indication (0x03),1025791,169,Ambit Microsystems Corporation,06_02_13_16_26,05_21_2025_16_19_55
84.106.42.169,4684.0,No Mac indication (0x03),2443817,182,Ambit Microsystems Corporation,06_02_13_16_26,05_05_2025_06_26_09
84.28.18.146,2863.0,No Mac indication (0x03),4198129,1,Thomson Inc.,06_02_13_16_26,04_14_2025_23_07_37
31.21.168.255,1344692224.0,not_set,50490169,3,unknown,06_02_13_16_26,10_27_2023_04_13_37
85.209.110.43,1588.0,No Mac indication (0x03),10807413,5,"Brocade Communications Systems, Inc.",06_02_13_16_26,01_28_2025_11_12_53
84.25.188.14,2863.0,No Mac indication (0x03),317109,1,Thomson Inc.,06_02_13_16_26,05_29_2025_21_11_17
84.24.10.163,4684.0,No Mac indication (0x03),1613939,150,Ambit Microsystems Corporation,06_02_13_16_26,05_14_2025_20_57_27
31.187.159.1,1344692224.0,not_set,66910303,3,unknown,06_02_13_16_26,04_20_2023_03_04_43
85.209.111.243,1588.0,No Mac indication (0x03),10807429,5,"Brocade Communications Systems, Inc.",06_02_13_16_26,01_28_2025_11_12_37
84.26.195.182,2863.0,No Mac indication (0x03),704795,1,Thomson Inc.,06_02_13_16_26,05_25_2025_09_29_51
83.83.77.84,4684.0,No Mac indication (0x03),911125,393,Ambit Microsystems Corporation,06_02_13_16_26,05_23_2025_00_11_01
84.107.175.153,2863.0,No Mac indication (0x03),1473521,1,Thomson Inc.,06_02_13_16_26,05_16_2025_11_57_45
45.152.248.109,8741.0,18b1695b3a70,3254275,27,"SonicWALL, Inc.",06_02_13_16_26,04_25_2025_21_18_31
80.231.152.113,942682160.0,not_set,9415997,1314,unknown,06_02_13_16_26,02_13_2025_13_43_09
84.245.4.1,2352.0,No Mac indication (0x03),58565385,13,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_13_16_26,07_25_2023_17_06_41
85.147.242.135,2863.0,No Mac indication (0x03),1001807,1,Thomson Inc.,06_02_13_16_26,05_21_2025_22_59_39
85.144.139.1,1344692224.0,not_set,50582549,10,unknown,06_02_13_16_26,10_26_2023_02_33_57
84.30.227.219,4684.0,No Mac indication (0x03),917309,117,Ambit Microsystems Corporation,06_02_13_16_26,05_22_2025_22_27_57
84.27.153.115,4684.0,No Mac indication (0x03),211405,144,Ambit Microsystems Corporation,06_02_13_16_26,05_31_2025_02_33_01
80.112.91.219,4684.0,No Mac indication (0x03),2275311,339,Ambit Microsystems Corporation,06_02_13_16_26,05_07_2025_05_14_35
80.114.243.65,4684.0,No Mac indication (0x03),476603,192,Ambit Microsystems Corporation,06_02_13_16_26,05_28_2025_00_53_03
85.12.60.194,1970372420.0,No Mac indication (0x03),82691645,17,unknown,06_02_13_16_26,10_19_2022_11_22_21
82.217.122.96,2863.0,No Mac indication (0x03),199195,1,Thomson Inc.,06_02_13_16_26,05_31_2025_05_56_31
31.184.120.0,1344692224.0,not_set,50491099,7,unknown,06_02_13_16_26,10_27_2023_03_58_07
46.249.63.229,1970372352.0,No Mac indication (0x03),53052611,6,unknown,06_02_13_16_26,09_27_2023_12_26_15
85.147.116.227,2863.0,No Mac indication (0x03),237181,1,Thomson Inc.,06_02_13_16_26,05_30_2025_19_23_25
84.106.126.124,2863.0,No Mac indication (0x03),93315,1,Thomson Inc.,06_02_13_16_26,06_01_2025_11_21_11
82.217.101.243,2863.0,No Mac indication (0x03),648507,1,Thomson Inc.,06_02_13_16_26,05_26_2025_01_07_59
83.81.238.16,4684.0,No Mac indication (0x03),3080459,83,Ambit Microsystems Corporation,06_02_13_16_26,04_27_2025_21_35_27
31.20.153.1,1344692224.0,not_set,66218983,5,unknown,06_02_13_16_26,04_28_2023_03_06_43
84.107.146.75,4684.0,No Mac indication (0x03),568567,968,Ambit Microsystems Corporation,06_02_13_16_26,05_26_2025_23_20_19
84.26.36.221,4684.0,No Mac indication (0x03),790621,199,Ambit Microsystems Corporation,06_02_13_16_26,05_24_2025_09_39_25
84.104.221.187,4684.0,No Mac indication (0x03),687297,224,Ambit Microsystems Corporation,06_02_13_16_26,05_25_2025_14_21_29
84.29.97.182,4684.0,No Mac indication (0x03),177657,138,Ambit Microsystems Corporation,06_02_13_16_26,05_31_2025_11_55_29
84.27.200.215,4684.0,No Mac indication (0x03),4146425,84,Ambit Microsystems Corporation,06_02_13_16_26,04_15_2025_13_29_21
82.74.235.177,4684.0,No Mac indication (0x03),1284599,63,Ambit Microsystems Corporation,06_02_13_16_26,05_18_2025_16_26_27
31.187.150.1,1344692224.0,not_set,50492871,6,unknown,06_02_13_16_26,10_27_2023_03_28_35
83.81.45.212,4684.0,No Mac indication (0x03),675505,113,Ambit Microsystems Corporation,06_02_13_16_26,05_25_2025_17_38_01
80.114.215.190,2863.0,No Mac indication (0x03),2261937,1,Thomson Inc.,06_02_13_16_26,05_07_2025_08_57_29
31.201.76.1,1344692224.0,not_set,66219011,5,unknown,06_02_13_16_26,04_28_2023_03_06_15
84.106.49.211,2863.0,No Mac indication (0x03),3768691,1,Thomson Inc.,06_02_13_16_26,04_19_2025_22_24_55
83.81.178.4,2863.0,No Mac indication (0x03),356131,1,Thomson Inc.,06_02_13_16_26,05_29_2025_10_20_55
79.143.212.29,52642.0,649d99d25273,4044217,1,FS.COM INC,06_02_13_16_26,04_16_2025_17_52_49
83.85.130.115,2863.0,No Mac indication (0x03),65103,1,Thomson Inc.,06_02_13_16_26,06_01_2025_19_11_23
84.107.49.175,4684.0,No Mac indication (0x03),1337809,26,Ambit Microsystems Corporation,06_02_13_16_26,05_18_2025_01_39_37
84.106.39.76,4684.0,No Mac indication (0x03),1226125,78,Ambit Microsystems Corporation,06_02_13_16_26,05_19_2025_08_41_01
82.75.214.150,2863.0,No Mac indication (0x03),4162055,1,Thomson Inc.,06_02_13_16_26,04_15_2025_09_08_51
83.87.175.147,2863.0,No Mac indication (0x03),712613,1,Thomson Inc.,06_02_13_16_26,05_25_2025_07_19_33
46.23.82.227,1970372468.0,No Mac indication (0x03),104446679,6,unknown,06_02_13_16_26,02_09_2022_16_18_27
85.12.47.3,1970372420.0,No Mac indication (0x03),82605399,21,unknown,06_02_13_16_26,10_20_2022_11_19_47
77.60.234.65,12356.0,No Mac indication (0x03),11971507,1736886845,"Fortinet, Inc.",06_02_13_16_26,01_14_2025_23_51_19
83.84.113.174,4684.0,No Mac indication (0x03),1091613,262,Ambit Microsystems Corporation,06_02_13_16_26,05_20_2025_22_02_53
84.28.18.167,4684.0,No Mac indication (0x03),1550847,148,Ambit Microsystems Corporation,06_02_13_16_26,05_15_2025_14_28_59
46.244.6.163,1970372468.0,No Mac indication (0x03),104446697,6,unknown,06_02_13_16_26,02_09_2022_16_18_09
85.147.178.44,2863.0,No Mac indication (0x03),1801923,1,Thomson Inc.,06_02_13_16_26,05_12_2025_16_44_23
81.171.102.75,1970372420.0,No Mac indication (0x03),81486251,14,unknown,06_02_13_16_26,11_02_2022_10_12_15
82.174.244.1,1344692224.0,not_set,60705673,2,unknown,06_02_13_16_26,06_30_2023_22_35_13
45.141.105.161,1970372352.0,No Mac indication (0x03),81990721,1,unknown,06_02_13_16_26,10_27_2022_14_04_25
85.145.96.1,1344692224.0,not_set,57755857,6,unknown,06_02_13_16_26,08_04_2023_01_58_49
84.106.108.105,2863.0,No Mac indication (0x03),884351,1,Thomson Inc.,06_02_13_16_26,05_23_2025_07_37_15
5.200.28.129,1991.0,cc4e24de78c2,30328727,15,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_13_16_26,06_16_2024_12_37_39
84.104.54.36,2863.0,No Mac indication (0x03),566037,1,Thomson Inc.,06_02_13_16_26,05_27_2025_00_02_29
84.107.160.224,4684.0,No Mac indication (0x03),1582733,91,Ambit Microsystems Corporation,06_02_13_16_26,05_15_2025_05_37_33
84.30.136.36,4684.0,No Mac indication (0x03),3812587,358,Ambit Microsystems Corporation,06_02_13_16_26,04_19_2025_10_13_19
82.72.192.137,2863.0,No Mac indication (0x03),134555,1,Thomson Inc.,06_02_13_16_26,05_31_2025_23_53_51
82.174.143.0,1344692224.0,not_set,50494627,6,unknown,06_02_13_16_26,10_27_2023_02_59_19
