IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
93.117.240.241,80000009030020cfae0dc980,10,16842024,9.0,0020cfae0dc980,ciscoSystems
130.78.0.158,8000000903002c86d2121200,29,69114837,9.0,002c86d2121200,ciscoSystems
89.146.63.13,80000009ee000008e3fffc08,3,53104323,9.0,No Mac indication (0x03),ciscoSystems
92.254.20.255,502660000000010030000124,7,50499204,1344692224.0,not_set,
87.195.104.254,800000090300001d45de2aa0,13,142510427,9.0,00001d45de2aa0,ciscoSystems
87.210.84.1,502660000000010030001003,4,16808702,1344692224.0,not_set,
92.66.9.225,80000009030000f28bb4f73a,2,80671133,9.0,0000f28bb4f73a,ciscoSystems
94.215.96.181,80000b2f05d0b2c426771133,1,3443656,2863.0,No Mac indication (0x03),Thomson Inc.
91.189.211.163,800000090300500f807e2d00,11,99662466,9.0,00500f807e2d00,ciscoSystems
151.248.49.254,80000009030040017a87922c,2,55907978,9.0,0040017a87922c,ciscoSystems
145.102.33.81,80000a4c01916621fa,9,146627320,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
94.209.63.64,80000b2f05d0b2c4283f3933,1,2758233,2863.0,No Mac indication (0x03),Thomson Inc.
151.248.51.178,8000000903007079b3d87c60,2,11497570,9.0,007079b3d87c60,ciscoSystems
91.103.23.151,000000090300cced4dbbf610,3,7069878,9.0,not_set,ciscoSystems
151.248.54.185,800000090300500f80a981f3,1,9514362,9.0,00500f80a981f3,ciscoSystems
