IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
195.121.109.74,800000090300706bb99aab92,5,209967973,9.0,00706bb99aab92,ciscoSystems
195.183.141.96,800000090300f4cfe2d06000,3,3343813,9.0,00f4cfe2d06000,ciscoSystems
193.110.235.51,000000090300706e6dd6a43a,1,155450210,9.0,not_set,ciscoSystems
193.243.189.1,f5717f28993a15d9c500,1,96783584,1970372392.0,No Mac indication (0x03),
195.35.170.109,800000090300504921a96a80,8,7038786,9.0,00504921a96a80,ciscoSystems
195.212.144.16,8000000903000476b0faaf60,13,31171835,9.0,000476b0faaf60,ciscoSystems
193.56.239.181,80003a8c04,0,0,,invalid,
193.238.241.207,800000090300881dfcd31800,3,174844945,9.0,00881dfcd31800,ciscoSystems
194.171.108.245,800063a280d89403e2a18400000001,1,240422718,25506.0,No Mac indication (0x03),H3C
194.76.225.2,f5717fc0d682ab4f5a00,7,8969368,1970372544.0,No Mac indication (0x03),
208.88.129.232,8000000903003c510e8e4580,16,30415433,9.0,003c510e8e4580,ciscoSystems
194.196.48.113,00000009030080a235982000,8,2470136,9.0,not_set,ciscoSystems
195.242.98.200,80001f8880e1a86f7ba674116700000000,1,19931010,8072.0,No Mac indication (0x03),net-snmp
193.67.51.255,80000009030034ed1bb532e0,4,165092116,9.0,0034ed1bb532e0,ciscoSystems
195.169.148.150,80001f88803410fc5eb5c02865,6,50905861,8072.0,No Mac indication (0x03),net-snmp
195.169.150.232,8000000903005006ab638100,33,2174984,9.0,005006ab638100,ciscoSystems
195.35.229.209,800000090300000832705901,7,129447334,9.0,00000832705901,ciscoSystems
195.212.179.55,00000009030080a235133000,8,1952549,9.0,not_set,ciscoSystems
195.35.217.241,80000009030084ebef22fa00,4,11247618,9.0,0084ebef22fa00,ciscoSystems
193.56.239.61,80003a8c04,0,0,,invalid,
195.212.169.104,00000009030080a2355d4000,7,4501734,9.0,not_set,ciscoSystems
195.212.248.25,00000009030080a2355c0800,6,3250533,9.0,not_set,ciscoSystems
212.45.35.220,800000090300588d09e6931c,2,47989591,9.0,00588d09e6931c,ciscoSystems
195.182.27.74,800007db0358d061f79da0,4,84996597,2011.0,58d061f79da0,"HUAWEI Technology Co.,Ltd"
195.169.148.61,80001f88803410fc5eb5c02865,6,50905862,8072.0,No Mac indication (0x03),net-snmp
193.56.239.33,80003a8c04,0,0,,invalid,
212.45.60.11,800000090300588d09e6931c,2,47989592,9.0,00588d09e6931c,ciscoSystems
195.35.245.8,8000000903005c3e06b93480,15,6922029,9.0,005c3e06b93480,ciscoSystems
212.45.63.96,800000090300001d45de2aa0,13,142859260,9.0,00001d45de2aa0,ciscoSystems
195.35.230.161,80000009030024d79c372200,9,5721396,9.0,0024d79c372200,ciscoSystems
195.212.95.242,8000000903003c26e4ebc180,6,28576938,9.0,003c26e4ebc180,ciscoSystems
195.114.237.165,80000a4c015ef74804,7,32317620,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
195.12.61.1,80003a8c04,0,0,,invalid,
195.75.221.105,80000009030064f69d4f4300,1,26534550,9.0,0064f69d4f4300,ciscoSystems
194.196.192.209,80000009030040017a416480,11,6670091,9.0,0040017a416480,ciscoSystems
194.69.29.245,800000090300c067af3fb5a4,8,14302642,9.0,00c067af3fb5a4,ciscoSystems
195.35.198.47,800000090300b0c53c1f7c80,14,34741048,9.0,00b0c53c1f7c80,ciscoSystems
193.29.181.17,80001f888061059614fefd876700000000,20,4523823,8072.0,No Mac indication (0x03),net-snmp
195.85.132.3,800000090300000d28cb0000,4,234644483,9.0,00000d28cb0000,ciscoSystems
192.145.24.137,800000090300a00f37d8e580,10,20754574,9.0,00a00f37d8e580,ciscoSystems
193.202.75.207,800000090300a0e0af898a3f,6,106678070,9.0,00a0e0af898a3f,ciscoSystems
192.145.26.32,800000090300ec01d531b180,2,80700535,9.0,00ec01d531b180,ciscoSystems
