IP,asn_num,asn_description,asn_country,asn_date,cidr
194.122.75.60,1136,Hardware,NL,1996-03-27,"194.121.255.0/24, 194.122.0.0/18, 194.122.64.0/21, 194.122.72.0/22"
193.239.118.245,NA,Networking,NL,2005-07-11,193.239.116.0/22
195.72.122.2,51849,Networking,NL,2000-08-07,195.72.122.0/23
193.37.206.1,20559,Networking,NL,2018-10-22,193.37.206.0/24
195.95.199.22,35705,Networking,NL,2004-11-04,195.95.198.0/23
194.121.13.214,1136,Hardware,NL,1995-07-31,"194.121.12.0/22, 194.121.16.0/21, 194.121.24.0/23"
192.121.102.46,1299,Software,SE,2000-03-17,192.121.102.0/24
195.54.39.255,61147,Networking,NL,2010-06-15,195.54.38.0/23
193.34.81.169,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.76.225.2,58329,Unknown,DE,2018-05-23,194.76.225.0/24
194.48.153.25,44299,Networking,NL,2023-08-16,194.48.153.0/25
193.187.189.218,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.160.66,1103,Software,NL,1995-06-12,194.171.160.0/24
195.54.38.1,61147,Networking,NL,2010-06-15,195.54.38.0/23
193.34.81.141,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
195.169.90.54,1103,Networking,NL,1997-06-16,195.169.90.0/26
193.34.81.203,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.187.189.210,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.122.75.197,1136,Networking,NL,1996-03-27,"194.121.255.0/24, 194.122.0.0/18, 194.122.64.0/21, 194.122.72.0/22"
195.219.194.34,6453,Unknown,CA,1997-10-17,195.219.194.0/24
193.148.23.177,201975,Networking,NL,2018-07-18,193.148.20.0/22
193.37.204.162,20559,Networking,NL,2018-10-22,193.37.204.160/28
193.200.214.188,43054,Enterprise,NL,2007-05-29,193.200.214.0/24
193.187.191.131,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.37.204.66,20559,Networking,NL,2018-10-22,193.37.204.64/26
193.37.204.90,20559,Networking,NL,2018-10-22,193.37.204.64/26
194.247.38.131,50673,Enterprise,NL,2010-12-22,194.247.38.0/24
195.35.227.177,33915,Hardware,NL,2001-09-25,195.35.227.176/29
212.45.45.177,12414,Unknown,NL,1999-03-12,212.45.45.0/24
193.148.21.158,201975,Networking,NL,2018-07-18,193.148.20.0/22
193.172.169.206,1136,Enterprise,NL,1993-09-01,193.172.0.0/15
193.187.191.73,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.108.97,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.37.204.99,20559,Networking,NL,2018-10-22,193.37.204.64/26
195.54.38.255,61147,Networking,NL,2010-06-15,195.54.38.0/23
193.34.81.243,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.242.210.198,58329,Unknown,DE,2012-06-27,193.242.210.0/23
212.45.45.181,12414,Unknown,NL,1999-03-12,212.45.45.0/24
193.187.191.66,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.242.211.51,58329,Unknown,DE,2012-06-27,193.242.210.0/23
212.45.35.175,12414,Unknown,NL,1999-03-12,212.45.35.0/24
193.187.190.1,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.242.211.131,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.243.189.2,56655,Unknown,NO,2021-09-17,193.243.189.0/24
194.120.44.69,1136,Hardware,NL,1994-12-21,194.120.44.64/29
194.122.130.143,1136,Networking,NL,1996-03-27,"194.122.128.0/18, 194.122.192.0/19"
195.219.194.161,6453,Unknown,CA,1997-10-17,195.219.194.0/24
193.108.27.251,34343,Unknown,NL,2004-12-21,193.108.27.0/24
195.219.136.110,6453,Unknown,CA,1997-10-17,195.219.136.108/30
193.187.191.227,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.160.1,1103,Networking,NL,1995-06-12,194.171.160.0/24
194.171.34.241,1103,Enterprise,NL,1995-06-12,194.171.34.0/24
195.219.194.222,6453,Unknown,CA,1997-10-17,195.219.194.0/24
194.120.44.192,1136,Hardware,NL,1994-12-21,194.120.44.192/29
194.171.108.145,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.187.189.26,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.122.72.244,1136,Networking,NL,1996-03-27,"194.121.255.0/24, 194.122.0.0/18, 194.122.64.0/21, 194.122.72.0/22"
193.239.117.218,NA,Software,NL,2005-07-11,193.239.116.0/22
194.53.206.17,39647,Unknown,NL,2018-09-21,194.53.206.0/24
193.187.191.114,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.26.103.25,210728,Networking,NL,2021-07-13,194.26.103.0/25
212.45.35.179,12414,Unknown,NL,1999-03-12,212.45.35.0/24
194.178.125.106,702,Unknown,NL,1995-06-20,194.178.125.104/29
193.34.81.152,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.34.81.47,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.187.191.225,20559,Networking,NL,2018-11-27,193.187.188.0/22
195.219.194.253,6453,Unknown,CA,1997-10-17,195.219.194.0/24
194.171.108.237,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.187.191.121,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.108.141,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.187.189.34,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.108.1,1103,Networking,NL,1995-06-12,194.171.108.0/24
212.45.60.41,12414,Unknown,NL,1999-03-12,"212.45.58.0/23, 212.45.60.0/22"
212.45.35.217,12414,Unknown,NL,1999-03-12,212.45.35.0/24
194.171.108.69,1103,Networking,NL,1995-06-12,194.171.108.0/24
212.45.60.37,12414,Unknown,NL,1999-03-12,"212.45.58.0/23, 212.45.60.0/22"
195.35.210.54,33915,Enterprise,NL,2001-09-25,195.35.210.48/29
193.242.210.110,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.34.81.198,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.120.44.78,1136,Hardware,NL,1994-12-21,194.120.44.72/29
195.169.90.53,1103,Networking,NL,1997-06-16,195.169.90.0/26
193.34.81.118,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
194.122.255.241,1136,Networking,NL,1996-03-27,194.122.255.240/29
195.219.136.116,6453,Unknown,CA,1997-10-17,195.219.136.112/29
194.247.38.132,50673,Enterprise,NL,2010-12-22,194.247.38.0/24
212.45.37.41,12414,Unknown,NL,1999-03-12,212.45.32.0/19
193.34.81.173,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
195.114.30.1,206176,Networking,NL,2020-03-04,195.114.30.0/24
193.34.81.1,211826,Unknown,NL,2021-04-15,193.34.81.0/25
193.37.204.74,20559,Networking,NL,2018-10-22,193.37.204.64/26
194.171.108.2,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.67.185.42,702,Unknown,NL,1993-09-01,193.67.185.40/29
195.184.64.113,42755,Unknown,NL,2007-11-16,195.184.64.0/23
193.169.69.1,42093,Unknown,NL,2009-06-11,193.169.68.0/23
195.219.194.64,6453,Unknown,CA,1997-10-17,195.219.194.0/24
195.219.150.31,6453,Networking,CA,1997-10-17,195.219.150.0/24
193.37.204.73,20559,Networking,NL,2018-10-22,193.37.204.64/26
193.239.116.182,NA,Networking,NL,2005-07-11,193.239.116.0/22
194.171.108.18,1103,Networking,NL,1995-06-12,194.171.108.0/24
194.120.149.239,1136,Networking,NL,1994-12-21,"194.120.145.0/24, 194.120.146.0/23, 194.120.148.0/23"
193.187.189.209,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.105,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.37.204.1,20559,Networking,NL,2018-10-22,193.37.204.0/27
193.142.59.101,201409,Enterprise,NL,2019-10-11,193.142.59.0/24
193.239.117.63,NA,Unknown,NL,2005-07-11,193.239.116.0/22
193.37.204.75,20559,Networking,NL,2018-10-22,193.37.204.64/26
193.34.81.59,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
194.26.103.34,210728,Networking,NL,2021-07-13,194.26.103.0/25
194.26.103.1,210728,Networking,NL,2021-07-13,194.26.103.0/25
193.242.210.253,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.34.81.227,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.120.180.202,1136,Networking,NL,1994-12-21,"194.120.174.0/23, 194.120.176.0/22, 194.120.180.0/23"
193.34.81.242,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
212.45.33.66,12414,Unknown,NL,1999-03-12,212.45.33.0/24
195.219.150.145,6453,Unknown,CA,1997-10-17,195.219.150.0/24
195.54.38.0,61147,Networking,NL,2010-06-15,195.54.38.0/23
194.171.108.193,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.200.214.3,43054,Enterprise,NL,2007-05-29,193.200.214.0/24
193.200.214.2,43054,Enterprise,NL,2007-05-29,193.200.214.0/24
195.114.30.4,206176,Networking,NL,2020-03-04,195.114.30.0/24
193.37.205.2,20559,Networking,NL,2018-10-22,193.37.205.0/24
193.173.45.65,1136,Networking,NL,1993-09-01,193.172.0.0/15
193.34.81.180,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.187.191.74,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.108.249,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.34.81.36,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
195.182.199.1,211826,Unknown,NL,2019-11-06,195.182.199.0/24
193.242.210.209,58329,Unknown,DE,2012-06-27,193.242.210.0/23
212.7.201.186,60781,Networking,NL,2010-08-12,"212.7.192.0/20, 212.7.208.0/22"
193.187.189.225,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.245,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.37.204.130,20559,Networking,NL,2018-10-22,193.37.204.128/27
193.34.81.232,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.122.253.49,1136,Networking,NL,1996-03-27,"194.122.252.0/22, 194.123.0.0/18, 194.123.64.0/19, 194.123.96.0/20, 194.123.112.0/21, 194.123.120.0/23"
193.38.244.35,211826,Enterprise,NL,2021-04-21,193.38.244.0/25
193.187.191.49,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.191.250,1103,Networking,NL,1995-06-12,194.171.191.0/24
212.45.61.73,12414,Unknown,NL,1999-03-12,"212.45.58.0/23, 212.45.60.0/22"
195.182.25.103,49581,Software,LT,2024-03-11,"195.182.25.0/25, 195.182.25.128/26, 195.182.25.192/27, 195.182.25.224/28, 195.182.25.240/29, 195.182.25.248/30, 195.182.25.252/31, 195.182.25.254/32"
194.171.108.89,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.34.81.148,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.171.108.245,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.242.211.249,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.34.81.48,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
212.45.35.176,12414,Unknown,NL,1999-03-12,212.45.35.0/24
193.242.211.45,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.187.191.65,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.187.191.10,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.225,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.34.81.57,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.187.189.217,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.189,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.171.108.205,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.37.204.163,20559,Networking,NL,2018-10-22,193.37.204.160/28
195.69.225.5,51942,Enterprise,NL,2011-03-01,195.69.225.0/24
212.45.33.231,12414,Unknown,NL,1999-03-12,212.45.33.0/24
193.187.189.19,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.239.118.189,NA,Unknown,NL,2005-07-11,193.239.116.0/22
195.219.194.97,6453,Unknown,CA,1997-10-17,195.219.194.0/24
195.184.64.177,42755,Unknown,NL,2007-11-16,195.184.64.0/23
195.134.174.254,39647,Networking,NL,2012-03-07,195.134.174.0/24
195.133.39.1,50053,Unknown,CZ,1997-04-15,195.133.39.0/24
193.239.119.136,NA,Unknown,NL,2005-07-11,193.239.116.0/22
195.219.150.144,6453,Unknown,CA,1997-10-17,195.219.150.0/24
195.219.194.109,6453,Unknown,CA,1997-10-17,195.219.194.0/24
195.54.39.0,61147,Networking,NL,2010-06-15,195.54.38.0/23
195.219.194.220,6453,Unknown,CA,1997-10-17,195.219.194.0/24
193.187.191.115,20559,Networking,NL,2018-11-27,193.187.188.0/22
212.45.61.121,12414,Unknown,NL,1999-03-12,"212.45.58.0/23, 212.45.60.0/22"
193.187.189.242,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.13,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.37.204.179,20559,Networking,NL,2018-10-22,193.37.204.176/28
193.37.216.68,49127,Unknown,NL,2018-10-22,193.37.216.0/22
194.171.108.93,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.176.191.7,33915,Networking,NL,1993-05-03,193.176.191.0/24
194.171.108.149,1103,Networking,NL,1995-06-12,194.171.108.0/24
194.122.187.238,1136,Networking,NL,1996-03-27,194.122.160.0/19
195.184.64.105,42755,Unknown,NL,2007-11-16,195.184.64.0/23
194.26.103.0,210728,Networking,NL,2021-07-13,194.26.103.0/25
193.200.214.1,43054,Enterprise,NL,2007-05-29,193.200.214.0/24
195.20.48.1,31624,Unknown,NL,1997-06-16,195.20.48.0/21
193.187.191.9,20559,Networking,NL,2018-11-27,193.187.188.0/22
212.45.35.228,12414,Unknown,NL,1999-03-12,212.45.35.0/24
193.34.81.76,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
194.120.149.48,1136,Hardware,NL,1994-12-21,"194.120.145.0/24, 194.120.146.0/23, 194.120.148.0/23"
193.28.62.54,6461,Unknown,GB,2019-10-07,193.28.62.52/30
195.169.90.57,1103,Networking,NL,1997-06-16,195.169.90.0/26
198.140.141.1,56655,Unknown,NO,1993-06-25,198.140.141.0/24
193.187.189.27,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.177.160.135,28878,Unknown,NL,1993-07-19,193.177.160.0/23
195.20.48.27,31624,Unknown,NL,1997-06-16,195.20.48.0/21
193.37.206.2,20559,Networking,NL,2018-10-22,193.37.206.0/24
193.242.210.3,58329,Unknown,DE,2012-06-27,193.242.210.0/23
195.184.64.65,42755,Unknown,NL,2007-11-16,195.184.64.0/23
212.45.37.40,12414,Unknown,NL,1999-03-12,212.45.32.0/19
193.242.210.254,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.34.81.25,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
198.140.141.2,56655,Unknown,NO,1993-06-25,198.140.141.0/24
193.37.216.74,49127,Unknown,NL,2018-10-22,193.37.216.0/22
193.37.204.91,20559,Networking,NL,2018-10-22,193.37.204.64/26
193.187.191.193,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.121.13.84,1136,Networking,NL,1995-07-31,"194.121.12.0/22, 194.121.16.0/21, 194.121.24.0/23"
194.122.255.235,1136,Networking,NL,1996-03-27,"194.122.252.0/22, 194.123.0.0/18, 194.123.64.0/19, 194.123.96.0/20, 194.123.112.0/21, 194.123.120.0/23"
193.34.81.19,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.187.191.42,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.238,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.187.189.130,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.239.118.47,NA,Unknown,NL,2005-07-11,193.239.116.0/22
193.187.191.3,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.26.103.10,210728,Networking,NL,2021-07-13,194.26.103.0/25
193.37.206.3,20559,Networking,NL,2018-10-22,193.37.206.0/24
194.26.103.9,210728,Networking,NL,2021-07-13,194.26.103.0/25
212.45.35.221,12414,Unknown,NL,1999-03-12,212.45.35.0/24
212.45.37.43,12414,Unknown,NL,1999-03-12,212.45.32.0/19
193.172.18.1,1136,Enterprise,NL,1993-09-01,193.172.18.0/24
193.34.81.177,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
195.35.220.42,33915,Enterprise,NL,2001-09-25,195.35.220.0/24
193.34.81.253,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.34.81.149,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.4.14.1,50673,Networking,NL,2019-10-17,194.4.14.0/23
195.66.134.38,39022,Hardware,NL,2005-11-28,195.66.134.0/23
193.37.204.177,20559,Networking,NL,2018-10-22,193.37.204.176/28
193.34.81.90,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.34.81.30,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.108.27.252,34343,Unknown,NL,2004-12-21,193.108.27.0/24
194.122.73.37,1136,Hardware,NL,1996-03-27,"194.121.255.0/24, 194.122.0.0/18, 194.122.64.0/21, 194.122.72.0/22"
193.67.186.42,702,Networking,NL,1993-09-01,193.67.186.40/29
195.219.194.212,6453,Unknown,CA,1997-10-17,195.219.194.0/24
194.122.131.118,1136,Hardware,NL,1996-03-27,"194.122.128.0/18, 194.122.192.0/19"
193.37.204.81,20559,Networking,NL,2018-10-22,193.37.204.64/26
195.210.57.61,8312,Enterprise,NL,2006-03-14,195.210.56.0/23
194.122.73.139,1136,Networking,NL,1996-03-27,"194.121.255.0/24, 194.122.0.0/18, 194.122.64.0/21, 194.122.72.0/22"
193.187.191.26,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.236,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
195.20.48.29,31624,Unknown,NL,1997-06-16,195.20.48.0/21
195.219.136.107,6453,Unknown,CA,1997-10-17,195.219.136.106/31
195.85.161.2,33915,Networking,NL,2000-03-30,195.85.161.0/29
193.37.207.1,20559,Networking,NL,2018-10-22,193.37.207.0/24
193.187.191.51,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.187.189.35,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.37.204.185,20559,Networking,NL,2018-10-22,193.37.204.176/28
195.66.134.49,39022,Hardware,NL,2005-11-28,195.66.134.0/23
193.187.191.209,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.120.46.84,1136,Hardware,NL,1994-12-21,"194.120.44.0/22, 194.120.48.0/22, 194.120.52.0/23, 194.120.54.0/24"
212.45.61.125,12414,Unknown,NL,1999-03-12,"212.45.58.0/23, 212.45.60.0/22"
194.171.108.19,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.34.81.201,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.34.81.195,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.34.81.98,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.34.81.187,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.172.18.6,1136,Enterprise,NL,1993-09-01,193.172.18.0/24
193.239.119.83,NA,Unknown,NL,2005-07-11,193.239.116.0/22
195.219.146.2,6453,Unknown,CA,1997-10-17,195.219.146.0/24
194.120.147.212,1136,Hardware,NL,1994-12-21,"194.120.145.0/24, 194.120.146.0/23, 194.120.148.0/23"
195.54.39.254,61147,Networking,NL,2010-06-15,195.54.38.0/23
193.187.191.211,20559,Networking,NL,2018-11-27,193.187.188.0/22
195.35.154.234,33915,Networking,NL,2000-03-30,195.35.154.232/30
193.242.210.141,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.187.189.203,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.146,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.122.73.164,1136,Networking,NL,1996-03-27,"194.121.255.0/24, 194.122.0.0/18, 194.122.64.0/21, 194.122.72.0/22"
194.120.181.241,1136,Hardware,NL,1994-12-21,"194.120.174.0/23, 194.120.176.0/22, 194.120.180.0/23"
193.239.116.48,NA,Unknown,NL,2005-07-11,193.239.116.0/22
194.120.147.243,1136,Networking,NL,1994-12-21,"194.120.145.0/24, 194.120.146.0/23, 194.120.148.0/23"
194.26.103.14,210728,Networking,NL,2021-07-13,194.26.103.0/25
193.187.191.122,20559,Networking,NL,2018-11-27,193.187.188.0/22
212.45.61.69,12414,Unknown,NL,1999-03-12,"212.45.58.0/23, 212.45.60.0/22"
195.20.48.25,31624,Unknown,NL,1997-06-16,195.20.48.0/21
194.121.13.199,1136,Networking,NL,1995-07-31,"194.121.12.0/22, 194.121.16.0/21, 194.121.24.0/23"
193.34.81.170,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.37.204.83,20559,Networking,NL,2018-10-22,193.37.204.64/26
193.34.81.156,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
212.45.35.254,12414,Unknown,NL,1999-03-12,212.45.35.0/24
194.122.168.233,1136,Networking,NL,1996-03-27,194.122.160.0/19
194.158.170.30,8426,Unknown,NL,1996-03-28,194.158.170.28/30
193.187.189.129,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.173.24.2,1136,Networking,NL,1993-09-01,193.173.24.0/28
194.122.73.44,1136,Networking,NL,1996-03-27,"194.121.255.0/24, 194.122.0.0/18, 194.122.64.0/21, 194.122.72.0/22"
193.37.204.161,20559,Networking,NL,2018-10-22,193.37.204.160/28
194.171.108.57,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.34.81.67,211826,Enterprise,NL,2021-04-15,193.34.81.0/25
193.242.211.46,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.187.191.41,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.122.160.48,1136,Networking,NL,1996-03-27,194.122.160.0/19
193.34.81.181,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.187.191.113,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.120.180.61,1136,Hardware,NL,1994-12-21,"194.120.174.0/23, 194.120.176.0/22, 194.120.180.0/23"
193.187.189.17,20559,Networking,NL,2018-11-27,193.187.188.0/22
212.45.35.173,12414,Unknown,NL,1999-03-12,212.45.35.0/24
193.34.81.234,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.187.191.194,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.187.189.11,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.108.10,1103,Networking,NL,1995-06-12,194.171.108.0/24
195.219.194.98,6453,Unknown,CA,1997-10-17,195.219.194.0/24
193.34.81.184,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.26.103.8,210728,Networking,NL,2021-07-13,194.26.103.0/25
193.177.160.158,28878,Unknown,NL,1993-07-19,193.177.160.0/23
194.109.7.218,3265,Networking,NL,1996-05-13,194.109.7.0/24
193.243.189.3,56655,Unknown,NO,2021-09-17,193.243.189.0/24
195.222.119.233,35224,Education,NL,2007-01-16,195.222.116.0/22
195.184.65.1,42755,Unknown,NL,2007-11-16,195.184.64.0/23
212.45.50.132,12414,Software,NL,1999-03-12,212.45.50.0/23
193.242.210.2,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.239.119.112,NA,Unknown,NL,2005-07-11,193.239.116.0/22
194.69.22.86,48886,Unknown,NL,1997-03-19,194.69.16.0/20
194.120.147.72,1136,Networking,NL,1994-12-21,"194.120.145.0/24, 194.120.146.0/23, 194.120.148.0/23"
193.242.210.130,58329,Unknown,DE,2012-06-27,193.242.210.0/23
195.169.90.58,1103,Networking,NL,1997-06-16,195.169.90.0/26
193.239.118.115,NA,Unknown,NL,2005-07-11,193.239.116.0/22
193.37.204.98,20559,Networking,NL,2018-10-22,193.37.204.64/26
193.37.207.2,20559,Networking,NL,2018-10-22,193.37.207.0/24
193.187.189.66,20559,Networking,NL,2018-11-27,193.187.188.0/22
195.133.17.1,50053,Unknown,CZ,1997-04-15,195.133.17.0/24
194.150.209.12,60781,Enterprise,NL,2004-08-25,194.150.208.0/23
212.45.50.85,12414,Software,NL,1999-03-12,212.45.50.0/23
195.219.194.19,6453,Unknown,CA,1997-10-17,195.219.194.0/24
194.122.255.173,1136,Networking,NL,1996-03-27,"194.122.252.0/22, 194.123.0.0/18, 194.123.64.0/19, 194.123.96.0/20, 194.123.112.0/21, 194.123.120.0/23"
195.219.150.146,6453,Unknown,CA,1997-10-17,195.219.150.0/24
193.187.191.123,20559,Networking,NL,2018-11-27,193.187.188.0/22
194.171.108.233,1103,Networking,NL,1995-06-12,194.171.108.0/24
193.37.204.82,20559,Networking,NL,2018-10-22,193.37.204.64/26
194.121.12.147,1136,Networking,NL,1995-07-31,194.121.12.144/29
212.45.61.93,12414,Unknown,NL,1999-03-12,"212.45.58.0/23, 212.45.60.0/22"
194.171.108.3,1103,Networking,NL,1995-06-12,194.171.108.0/24
195.114.30.255,206176,Networking,NL,2020-03-04,195.114.30.0/24
193.37.207.3,20559,Networking,NL,2018-10-22,193.37.207.0/24
193.34.81.252,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
193.187.189.131,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.187.191.129,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.187.191.226,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.242.210.109,58329,Unknown,DE,2012-06-27,193.242.210.0/23
193.242.210.113,58329,Unknown,DE,2012-06-27,193.242.210.0/23
195.219.136.112,6453,Unknown,CA,1997-10-17,195.219.136.112/29
193.187.190.3,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.187.191.19,20559,Networking,NL,2018-11-27,193.187.188.0/22
193.34.81.176,211826,Enterprise,NL,2021-04-15,193.34.81.128/25
194.171.108.77,1103,Networking,NL,1995-06-12,194.171.108.0/24
195.35.208.6,33915,Networking,NL,2001-09-25,195.35.208.4/30
195.38.214.33,8426,Unknown,NL,1997-12-12,195.38.214.32/27
212.32.249.89,60781,Networking,NL,1999-09-20,212.32.224.0/19
193.37.204.67,20559,Networking,NL,2018-10-22,193.37.204.64/26
